0	500	0	0
1	274	0	0
2	249	0	0
3	248	0	0
4	240	0	0
5	253	0	0
6	247	0	0
7	251	0	0
8	250	0	0
9	264	0	0
10	256	0	0
11	232	0	0
12	251	0	0
13	249	0	0
14	247	0	0
15	237	0	0
16	243	0	0
17	263	0	0
18	246	0	0
19	274	0	0
20	263	0	0
21	247	0	0
22	238	0	0
23	259	0	0
24	242	0	0
25	248	0	0
26	258	0	0
27	267	0	0
28	251	0	0
29	264	0	0
30	265	0	0
31	232	0	0
32	246	0	0
33	256	0	0
34	244	0	0
35	248	0	0
36	265	0	0
37	254	0	0
38	244	0	0
39	242	0	0
40	247	0	0
41	250	0	0
42	257	0	0
43	248	0	0
44	253	0	0
45	236	0	0
46	254	0	0
47	218	0	0
48	259	0	0
49	256	0	0
50	244	0	0
51	266	0	0
52	243	0	0
53	266	0	0
54	241	0	0
55	262	0	0
56	237	0	0
57	237	0	0
58	241	0	0
59	274	0	0
60	249	0	0
61	261	0	0
62	264	0	0
63	234	0	0
64	237	0	0
65	262	0	0
66	252	0	0
67	245	0	0
68	253	0	0
69	246	0	0
70	248	0	0
71	252	0	0
72	245	0	0
73	247	0	0
74	242	0	0
75	246	0	0
76	243	0	0
77	251	0	0
78	247	0	0
79	247	0	0
80	239	0	0
81	259	0	0
82	245	0	0
83	241	0	0
84	235	0	0
85	254	0	0
86	243	0	0
87	258	0	0
88	247	0	0
89	248	0	0
90	246	0	0
91	254	0	0
92	256	0	0
93	245	0	0
94	253	0	0
95	241	0	0
96	249	0	0
97	246	0	0
98	258	0	0
99	256	0	0
100	239	0	0
101	240	0	0
102	242	0	0
103	255	0	0
104	251	0	0
105	242	0	0
106	241	0	0
107	251	0	0
108	243	0	0
109	235	0	0
110	277	0	0
111	248	0	0
112	259	0	0
113	226	0	0
114	261	0	0
115	258	0	0
116	251	0	0
117	231	0	0
118	240	0	0
119	238	0	0
120	235	0	0
121	232	0	0
122	231	0	0
123	228	0	0
124	241	0	0
125	236	0	0
126	231	0	0
127	249	0	0
128	238	0	0
129	240	0	0
130	230	0	0
131	235	0	0
132	225	0	0
133	227	0	0
134	243	0	0
135	220	0	0
136	247	0	0
137	241	0	0
138	230	0	0
139	244	0	0
140	221	0	0
141	219	0	0
142	221	0	0
143	220	0	0
144	226	0	0
145	245	0	0
146	221	0	0
147	222	0	0
148	220	0	0
149	242	0	0
150	234	0	0
151	225	0	0
152	224	0	0
153	238	0	0
154	245	0	0
155	230	0	0
156	227	0	0
157	236	0	0
158	242	0	0
159	225	0	0
160	203	0	0
161	228	0	0
162	222	0	0
163	210	0	0
164	245	0	0
165	223	0	0
166	214	0	0
167	232	0	0
168	194	0	0
169	219	0	0
170	204	0	0
171	222	0	0
172	234	0	0
173	215	0	0
174	230	0	0
175	226	0	0
176	238	0	0
177	213	0	0
178	228	0	0
179	211	0	0
180	223	0	0
181	222	0	0
182	207	0	0
183	217	0	0
184	213	0	0
185	239	0	0
186	204	0	0
187	228	0	0
188	213	0	0
189	211	0	0
190	221	0	0
191	220	0	0
192	231	0	0
193	224	0	0
194	196	0	0
195	226	0	0
196	223	0	0
197	215	0	0
198	219	0	0
199	209	0	0
200	202	9	0
201	183	13	0
202	185	0	0
203	182	0	0
204	178	0	0
205	185	0	0
206	173	0	0
207	183	0	0
208	163	0	0
209	187	0	0
210	156	0	0
211	177	0	0
212	184	0	0
213	185	0	0
214	173	0	0
215	169	0	0
216	177	0	0
217	176	0	0
218	176	0	0
219	179	0	0
220	160	0	0
221	176	0	0
222	163	0	0
223	154	0	0
224	176	0	0
225	165	0	0
226	161	0	0
227	170	0	0
228	177	0	0
229	173	0	0
230	151	0	0
231	160	0	0
232	164	0	0
233	174	0	0
234	181	0	0
235	163	0	0
236	161	0	0
237	154	0	0
238	172	0	0
239	159	0	0
240	161	0	0
241	145	0	0
242	168	0	0
243	146	0	0
244	149	0	0
245	142	0	0
246	156	0	0
247	146	0	0
248	162	0	0
249	156	0	0
250	151	0	0
251	164	0	0
252	158	0	0
253	161	0	0
254	160	0	0
255	157	0	0
256	158	0	0
257	140	0	0
258	149	0	0
259	153	0	0
260	149	0	0
261	153	0	0
262	155	0	0
263	148	0	0
264	149	0	0
265	160	0	0
266	167	0	0
267	151	0	0
268	145	0	0
269	132	0	0
270	155	0	0
271	135	0	0
272	157	0	0
273	141	0	0
274	147	0	0
275	156	0	0
276	153	0	0
277	142	0	0
278	133	0	0
279	143	0	0
280	159	0	0
281	142	0	0
282	158	0	0
283	166	0	0
284	161	0	0
285	146	0	0
286	142	0	0
287	139	0	0
288	131	0	0
289	128	0	0
290	140	0	0
291	115	0	0
292	142	0	0
293	146	0	0
294	133	0	0
295	147	0	0
296	132	0	0
297	145	0	0
298	137	0	0
299	143	0	0
300	136	0	0
301	144	0	0
302	128	0	0
303	127	0	0
304	134	0	0
305	142	0	0
306	127	0	0
307	126	0	0
308	140	0	0
309	129	0	0
310	142	0	0
311	134	0	0
312	130	0	0
313	131	0	0
314	127	0	0
315	128	0	0
316	126	0	0
317	125	0	0
318	114	0	0
319	123	0	0
320	128	0	0
321	141	0	0
322	131	0	0
323	116	0	0
324	124	0	0
325	112	0	0
326	121	0	0
327	105	0	0
328	127	0	0
329	114	0	0
330	130	0	0
331	119	0	0
332	132	0	0
333	129	0	0
334	114	0	0
335	115	0	0
336	120	0	0
337	116	0	0
338	121	0	0
339	113	0	0
340	114	0	0
341	118	0	0
342	117	0	0
343	115	0	0
344	122	0	0
345	133	0	0
346	127	0	0
347	140	0	0
348	124	0	0
349	116	0	0
350	115	0	0
351	118	0	0
352	112	0	0
353	113	0	0
354	123	0	0
355	118	0	0
356	110	0	0
357	114	0	0
358	113	0	0
359	102	0	0
360	114	0	0
361	125	0	0
362	104	0	0
363	117	0	0
364	114	0	0
365	103	0	0
366	118	0	0
367	119	0	0
368	108	0	0
369	119	0	0
370	117	0	0
371	116	0	0
372	109	0	0
373	115	0	0
374	124	0	0
375	100	0	0
376	124	0	0
377	103	0	0
378	111	0	0
379	117	0	0
380	99	0	0
381	108	0	0
382	107	0	0
383	103	0	0
384	107	0	0
385	111	0	0
386	94	0	0
387	107	0	0
388	109	0	0
389	107	0	0
390	103	0	0
391	104	0	0
392	101	0	0
393	92	0	0
394	106	0	0
395	108	0	0
396	118	0	0
397	91	0	0
398	109	0	0
399	98	0	0
400	112	0	0
401	78	1	0
402	68	6	0
403	81	0	0
404	87	0	0
405	85	0	0
406	83	0	0
407	79	0	0
408	73	0	0
409	75	0	0
410	72	0	0
411	70	0	0
412	75	0	0
413	68	0	0
414	72	0	0
415	67	0	0
416	74	0	0
417	77	0	0
418	65	0	0
419	65	0	0
420	71	0	0
421	67	0	0
422	73	0	0
423	61	0	0
424	75	0	0
425	71	0	0
426	67	0	0
427	66	0	0
428	70	0	0
429	72	0	0
430	68	0	0
431	65	0	0
432	87	0	0
433	68	0	0
434	69	0	0
435	63	0	0
436	79	0	0
437	72	0	0
438	71	0	0
439	77	0	0
440	80	0	0
441	69	0	0
442	57	0	0
443	66	0	0
444	65	0	0
445	50	0	0
446	73	0	0
447	76	0	0
448	60	0	0
449	60	0	0
450	65	0	0
451	68	0	0
452	60	0	0
453	62	0	0
454	60	0	0
455	60	0	0
456	67	0	0
457	64	0	0
458	53	0	0
459	63	0	0
460	55	0	0
461	55	0	0
462	62	0	0
463	70	0	0
464	53	0	0
465	61	0	0
466	59	0	0
467	52	0	0
468	70	0	0
469	53	0	0
470	60	0	0
471	57	0	0
472	56	0	0
473	62	0	0
474	63	0	0
475	58	0	0
476	55	0	0
477	58	0	0
478	49	0	0
479	55	0	0
480	57	0	0
481	59	0	0
482	58	0	0
483	62	0	0
484	60	0	0
485	61	0	0
486	62	0	0
487	61	0	0
488	59	0	0
489	53	0	0
490	55	0	0
491	52	0	0
492	59	0	0
493	52	0	0
494	66	0	0
495	45	0	0
496	53	0	0
497	55	0	0
498	65	0	0
499	45	0	0
500	57	0	0
501	55	0	0
502	59	0	0
503	57	0	0
504	53	0	0
505	45	0	0
506	59	0	0
507	41	0	0
508	41	0	0
509	55	0	0
510	47	0	0
511	61	0	0
512	53	0	0
513	54	0	0
514	44	0	0
515	45	0	0
516	50	0	0
517	52	0	0
518	39	0	0
519	50	0	0
520	57	0	0
521	50	0	0
522	53	0	0
523	42	0	0
524	50	0	0
525	56	0	0
526	50	0	0
527	49	0	0
528	49	0	0
529	49	0	0
530	45	0	0
531	49	0	0
532	48	0	0
533	41	0	0
534	44	0	0
535	37	0	0
536	46	0	0
537	42	0	0
538	47	0	0
539	47	0	0
540	43	0	0
541	49	0	0
542	41	0	0
543	52	0	0
544	37	0	0
545	43	0	0
546	36	0	0
547	45	0	0
548	51	0	0
549	41	0	0
550	50	0	0
551	40	0	0
552	53	0	0
553	51	0	0
554	42	0	0
555	47	0	0
556	54	0	0
557	46	0	0
558	35	0	0
559	46	0	0
560	39	0	0
561	47	0	0
562	45	0	0
563	44	0	0
564	32	0	0
565	43	0	0
566	42	0	0
567	45	0	0
568	44	0	0
569	41	0	0
570	34	0	0
571	32	0	0
572	46	0	0
573	44	0	0
574	42	0	0
575	40	0	0
576	43	0	0
577	42	0	0
578	45	0	0
579	40	0	0
580	50	0	0
581	37	0	0
582	38	0	0
583	41	0	0
584	37	0	0
585	52	0	0
586	31	0	0
587	38	0	0
588	40	0	0
589	43	0	0
590	45	0	0
591	40	0	0
592	42	0	0
593	32	0	0
594	35	0	0
595	42	0	0
596	40	0	0
597	41	0	0
598	30	0	0
599	30	0	0
600	42	1	0
601	25	5	0
602	35	2	1
603	34	0	0
604	27	0	0
605	36	1	0
606	21	2	0
607	37	3	2
608	27	0	0
609	23	0	0
610	32	0	0
611	22	4	0
612	23	0	0
613	25	0	0
614	34	2	0
615	25	5	0
616	31	0	0
617	26	0	0
618	26	0	0
619	23	0	0
620	34	0	0
621	28	0	0
622	23	1	0
623	22	1	0
624	27	0	0
625	33	0	0
626	32	0	0
627	25	0	0
628	26	2	0
629	28	0	0
630	26	1	0
631	29	1	0
632	35	0	0
633	30	0	0
634	25	0	0
635	28	1	0
636	29	0	0
637	26	0	0
638	30	0	0
639	28	0	0
640	34	0	0
641	24	0	0
642	28	1	0
643	26	0	0
644	23	0	0
645	30	1	0
646	23	0	0
647	28	0	0
648	29	0	0
649	29	0	0
650	24	0	0
651	30	0	0
652	29	0	0
653	27	0	0
654	26	0	0
655	29	0	0
656	22	0	0
657	30	1	0
658	21	0	0
659	26	0	0
660	30	0	0
661	31	1	0
662	24	0	0
663	27	0	0
664	23	1	0
665	33	0	0
666	33	0	0
667	28	0	0
668	22	0	0
669	22	0	0
670	29	0	0
671	24	0	0
672	20	10	0
673	33	0	0
674	24	0	0
675	30	0	0
676	25	0	0
677	27	0	0
678	31	0	0
679	27	0	0
680	22	0	0
681	30	1	0
682	27	0	0
683	14	0	0
684	29	0	0
685	31	0	0
686	29	0	0
687	18	6	0
688	29	3	1
689	29	0	0
690	22	0	0
691	24	0	0
692	32	0	0
693	26	0	0
694	22	3	0
695	24	1	0
696	19	0	0
697	21	1	0
698	24	0	0
699	25	0	0
700	20	1	0
701	23	0	0
702	21	2	0
703	19	2	0
704	23	0	0
705	23	0	0
706	20	1	0
707	22	5	0
708	21	0	0
709	26	8	2
710	25	1	0
711	22	1	0
712	25	1	0
713	24	0	0
714	24	0	0
715	21	0	0
716	20	0	0
717	19	1	0
718	25	0	0
719	16	0	0
720	23	0	0
721	23	0	0
722	23	0	0
723	23	1	0
724	18	1	0
725	24	0	0
726	19	0	0
727	23	0	0
728	22	0	0
729	20	4	1
730	20	0	0
731	19	0	0
732	17	1	0
733	22	0	0
734	20	0	0
735	21	0	0
736	21	0	0
737	23	0	0
738	18	0	0
739	18	0	0
740	22	0	0
741	13	0	0
742	17	0	0
743	14	1	0
744	18	3	0
745	17	0	0
746	18	0	0
747	24	0	0
748	19	0	0
749	22	0	0
750	20	0	0
751	19	0	0
752	23	0	0
753	20	0	0
754	19	2	0
755	21	0	0
756	27	0	0
757	17	0	0
758	12	0	0
759	14	1	0
760	19	1	0
761	15	1	0
762	17	0	0
763	18	1	0
764	18	1	0
765	18	3	0
766	17	2	0
767	14	0	0
768	15	4	0
769	21	0	0
770	16	0	0
771	18	0	0
772	18	0	0
773	14	10	1
774	15	7	4
775	20	0	0
776	14	0	0
777	13	0	0
778	20	0	0
779	9	0	0
780	19	0	0
781	12	0	0
782	16	1	0
783	18	0	0
784	18	0	0
785	23	0	0
786	15	0	0
787	17	2	0
788	17	3	0
789	16	2	1
790	13	0	0
791	17	0	0
792	19	0	0
793	16	2	0
794	14	6	0
795	19	0	0
796	21	0	0
797	21	0	0
798	19	0	0
799	19	0	0
800	12	2	0
801	12	3	0
802	17	0	0
803	18	0	0
804	18	0	0
805	15	2	0
806	12	0	0
807	13	3	0
808	15	0	0
809	15	1	0
810	17	0	0
811	20	0	0
812	12	1	0
813	16	3	1
814	13	5	0
815	14	1	0
816	15	0	0
817	17	0	0
818	13	0	0
819	11	0	0
820	12	3	0
821	15	4	0
822	16	1	0
823	15	0	0
824	17	2	0
825	12	0	0
826	17	0	0
827	12	1	0
828	12	4	0
829	18	3	0
830	15	0	0
831	13	4	0
832	13	0	0
833	11	0	0
834	13	0	0
835	21	1	0
836	11	0	0
837	13	2	0
838	15	0	0
839	13	0	0
840	12	1	0
841	17	0	0
842	16	1	0
843	10	0	0
844	14	1	0
845	15	0	0
846	14	0	0
847	11	4	1
848	10	0	0
849	10	0	0
850	12	2	0
851	15	0	0
852	14	1	0
853	13	0	0
854	11	0	0
855	12	0	0
856	13	0	0
857	17	0	0
858	10	2	0
859	11	2	0
860	11	0	0
861	13	0	0
862	14	0	0
863	10	0	0
864	14	0	0
865	15	0	0
866	10	0	0
867	12	0	0
868	14	0	0
869	11	0	0
870	12	0	0
871	6	0	0
872	15	0	0
873	11	0	0
874	16	0	0
875	15	0	0
876	12	0	0
877	12	0	0
878	12	0	0
879	10	5	1
880	11	0	0
881	11	1	0
882	13	0	0
883	11	1	0
884	7	2	0
885	13	4	1
886	12	4	0
887	13	1	0
888	9	2	0
889	10	1	0
890	12	0	0
891	10	1	0
892	9	1	0
893	7	2	0
894	15	1	0
895	8	2	0
896	13	1	0
897	13	0	0
898	13	0	0
899	12	0	0
900	11	0	0
901	11	1	0
902	11	3	0
903	9	0	0
904	14	4	0
905	11	5	2
906	12	0	0
907	9	2	0
908	15	1	1
909	12	1	0
910	12	1	0
911	8	1	0
912	14	1	0
913	14	1	0
914	7	0	0
915	14	1	0
916	16	0	0
917	15	0	0
918	12	0	0
919	14	3	0
920	10	0	0
921	11	0	0
922	10	0	0
923	12	2	0
924	8	4	0
925	9	6	2
926	10	0	0
927	12	0	0
928	12	0	0
929	15	0	0
930	11	0	0
931	10	0	0
932	13	0	0
933	9	2	0
934	9	3	0
935	9	1	0
936	9	0	0
937	9	0	0
938	13	1	0
939	12	0	0
940	11	0	0
941	10	2	0
942	14	6	0
943	10	1	0
944	12	0	0
945	8	1	0
946	8	0	0
947	11	1	0
948	13	4	0
949	7	5	1
950	9	3	1
951	14	0	0
952	9	3	1
953	8	0	0
954	11	3	1
955	11	0	0
956	8	5	2
957	9	0	0
958	9	0	0
959	11	0	0
960	11	1	0
961	10	1	0
962	14	0	0
963	7	1	0
964	10	1	0
965	13	0	0
966	14	0	0
967	4	2	0
968	6	2	0
969	11	2	0
970	11	0	0
971	8	1	0
972	9	2	0
973	7	0	0
974	12	0	0
975	10	0	0
976	9	0	0
977	7	1	0
978	10	0	0
979	13	0	0
980	10	0	0
981	10	2	0
982	9	0	0
983	6	2	0
984	10	4	0
985	10	3	1
986	9	6	2
987	10	0	0
988	13	0	0
989	13	2	1
990	14	4	0
991	7	0	0
992	9	3	0
993	10	0	0
994	9	0	0
995	7	1	0
996	13	1	0
997	9	0	0
998	16	3	1
999	12	0	0
