The 0 round: 494 buy tx | 497 sell tx | 9 unfinished tx.
The 104 round: 484 buy tx | 511 sell tx | 146 unfinished tx.
The 105 round: 490 buy tx | 517 sell tx | 139 unfinished tx.
The 106 round: 526 buy tx | 478 sell tx | 135 unfinished tx.
The 107 round: 483 buy tx | 506 sell tx | 146 unfinished tx.
The 108 round: 512 buy tx | 505 sell tx | 129 unfinished tx.
The 109 round: 512 buy tx | 485 sell tx | 132 unfinished tx.
The 110 round: 518 buy tx | 487 sell tx | 127 unfinished tx.
The 111 round: 508 buy tx | 479 sell tx | 140 unfinished tx.
The 112 round: 491 buy tx | 506 sell tx | 143 unfinished tx.
The 113 round: 523 buy tx | 484 sell tx | 136 unfinished tx.
The 114 round: 494 buy tx | 524 sell tx | 118 unfinished tx.
The 115 round: 499 buy tx | 492 sell tx | 127 unfinished tx.
The 116 round: 514 buy tx | 490 sell tx | 123 unfinished tx.
The 117 round: 511 buy tx | 490 sell tx | 122 unfinished tx.
The 118 round: 504 buy tx | 485 sell tx | 133 unfinished tx.
The 119 round: 501 buy tx | 503 sell tx | 129 unfinished tx.
The 120 round: 504 buy tx | 505 sell tx | 120 unfinished tx.
The 121 round: 530 buy tx | 468 sell tx | 122 unfinished tx.
The 122 round: 520 buy tx | 483 sell tx | 119 unfinished tx.
The 123 round: 507 buy tx | 484 sell tx | 128 unfinished tx.
The 124 round: 498 buy tx | 500 sell tx | 130 unfinished tx.
The 125 round: 495 buy tx | 496 sell tx | 139 unfinished tx.
The 126 round: 523 buy tx | 487 sell tx | 129 unfinished tx.
The 127 round: 513 buy tx | 477 sell tx | 139 unfinished tx.
The 128 round: 494 buy tx | 513 sell tx | 132 unfinished tx.
The 129 round: 505 buy tx | 490 sell tx | 137 unfinished tx.
The 130 round: 517 buy tx | 494 sell tx | 126 unfinished tx.
The 131 round: 517 buy tx | 479 sell tx | 130 unfinished tx.
The 132 round: 447 buy tx | 556 sell tx | 127 unfinished tx.
The 133 round: 516 buy tx | 496 sell tx | 115 unfinished tx.
The 134 round: 504 buy tx | 478 sell tx | 133 unfinished tx.
The 135 round: 511 buy tx | 488 sell tx | 134 unfinished tx.
The 136 round: 504 buy tx | 494 sell tx | 136 unfinished tx.
The 137 round: 502 buy tx | 506 sell tx | 128 unfinished tx.
The 138 round: 526 buy tx | 467 sell tx | 135 unfinished tx.
The 139 round: 500 buy tx | 494 sell tx | 141 unfinished tx.
The 140 round: 492 buy tx | 509 sell tx | 140 unfinished tx.
The 141 round: 541 buy tx | 482 sell tx | 117 unfinished tx.
The 142 round: 488 buy tx | 499 sell tx | 130 unfinished tx.
The 143 round: 522 buy tx | 483 sell tx | 125 unfinished tx.
The 144 round: 489 buy tx | 508 sell tx | 128 unfinished tx.
The 145 round: 499 buy tx | 497 sell tx | 132 unfinished tx.
The 146 round: 512 buy tx | 487 sell tx | 133 unfinished tx.
The 147 round: 497 buy tx | 518 sell tx | 118 unfinished tx.
The 148 round: 515 buy tx | 488 sell tx | 115 unfinished tx.
The 149 round: 508 buy tx | 488 sell tx | 119 unfinished tx.
The 150 round: 475 buy tx | 516 sell tx | 128 unfinished tx.
The 151 round: 526 buy tx | 481 sell tx | 121 unfinished tx.
The 152 round: 524 buy tx | 478 sell tx | 119 unfinished tx.
The 153 round: 479 buy tx | 526 sell tx | 114 unfinished tx.
The 154 round: 499 buy tx | 499 sell tx | 116 unfinished tx.
The 155 round: 506 buy tx | 492 sell tx | 118 unfinished tx.
The 156 round: 504 buy tx | 499 sell tx | 115 unfinished tx.
The 157 round: 506 buy tx | 495 sell tx | 114 unfinished tx.
The 158 round: 518 buy tx | 489 sell tx | 107 unfinished tx.
The 159 round: 502 buy tx | 501 sell tx | 104 unfinished tx.
The 160 round: 485 buy tx | 516 sell tx | 103 unfinished tx.
The 161 round: 507 buy tx | 498 sell tx | 98 unfinished tx.
The 162 round: 484 buy tx | 493 sell tx | 121 unfinished tx.
The 163 round: 493 buy tx | 500 sell tx | 128 unfinished tx.
The 164 round: 508 buy tx | 505 sell tx | 115 unfinished tx.
The 165 round: 514 buy tx | 484 sell tx | 117 unfinished tx.
The 166 round: 488 buy tx | 504 sell tx | 125 unfinished tx.
The 167 round: 516 buy tx | 492 sell tx | 117 unfinished tx.
The 168 round: 482 buy tx | 508 sell tx | 127 unfinished tx.
The 169 round: 508 buy tx | 492 sell tx | 127 unfinished tx.
The 170 round: 507 buy tx | 491 sell tx | 129 unfinished tx.
The 171 round: 503 buy tx | 486 sell tx | 140 unfinished tx.
The 172 round: 471 buy tx | 542 sell tx | 127 unfinished tx.
The 173 round: 510 buy tx | 495 sell tx | 122 unfinished tx.
The 174 round: 511 buy tx | 486 sell tx | 125 unfinished tx.
The 175 round: 525 buy tx | 481 sell tx | 119 unfinished tx.
The 176 round: 496 buy tx | 486 sell tx | 137 unfinished tx.
The 177 round: 491 buy tx | 513 sell tx | 133 unfinished tx.
The 178 round: 520 buy tx | 484 sell tx | 129 unfinished tx.
The 179 round: 486 buy tx | 520 sell tx | 123 unfinished tx.
The 180 round: 516 buy tx | 484 sell tx | 123 unfinished tx.
The 181 round: 496 buy tx | 500 sell tx | 127 unfinished tx.
The 182 round: 522 buy tx | 484 sell tx | 121 unfinished tx.
The 183 round: 508 buy tx | 479 sell tx | 134 unfinished tx.
The 184 round: 479 buy tx | 517 sell tx | 138 unfinished tx.
The 185 round: 519 buy tx | 500 sell tx | 119 unfinished tx.
The 186 round: 508 buy tx | 488 sell tx | 123 unfinished tx.
The 187 round: 485 buy tx | 500 sell tx | 138 unfinished tx.
The 188 round: 508 buy tx | 507 sell tx | 123 unfinished tx.
The 189 round: 494 buy tx | 494 sell tx | 135 unfinished tx.
The 190 round: 489 buy tx | 511 sell tx | 135 unfinished tx.
The 191 round: 504 buy tx | 492 sell tx | 139 unfinished tx.
The 192 round: 480 buy tx | 519 sell tx | 140 unfinished tx.
The 193 round: 530 buy tx | 473 sell tx | 137 unfinished tx.
The 194 round: 492 buy tx | 512 sell tx | 133 unfinished tx.
The 195 round: 501 buy tx | 486 sell tx | 146 unfinished tx.
The 196 round: 520 buy tx | 481 sell tx | 145 unfinished tx.
The 197 round: 496 buy tx | 501 sell tx | 148 unfinished tx.
The 198 round: 504 buy tx | 491 sell tx | 153 unfinished tx.
The 199 round: 507 buy tx | 475 sell tx | 171 unfinished tx.
The 200 round: 16 buy tx | 1015 sell tx | 140 unfinished tx.
The 201 round: 504 buy tx | 489 sell tx | 147 unfinished tx.
The 202 round: 483 buy tx | 491 sell tx | 173 unfinished tx.
The 203 round: 495 buy tx | 470 sell tx | 208 unfinished tx.
The 204 round: 482 buy tx | 504 sell tx | 222 unfinished tx.
The 205 round: 479 buy tx | 493 sell tx | 250 unfinished tx.
The 206 round: 482 buy tx | 508 sell tx | 260 unfinished tx.
The 207 round: 469 buy tx | 519 sell tx | 272 unfinished tx.
The 208 round: 503 buy tx | 484 sell tx | 285 unfinished tx.
The 209 round: 478 buy tx | 507 sell tx | 300 unfinished tx.
The 210 round: 490 buy tx | 473 sell tx | 337 unfinished tx.
The 211 round: 496 buy tx | 498 sell tx | 343 unfinished tx.
The 212 round: 496 buy tx | 504 sell tx | 343 unfinished tx.
The 213 round: 512 buy tx | 491 sell tx | 340 unfinished tx.
The 214 round: 493 buy tx | 501 sell tx | 346 unfinished tx.
The 215 round: 502 buy tx | 502 sell tx | 342 unfinished tx.
The 216 round: 505 buy tx | 494 sell tx | 343 unfinished tx.
The 217 round: 502 buy tx | 495 sell tx | 346 unfinished tx.
The 218 round: 489 buy tx | 511 sell tx | 346 unfinished tx.
The 219 round: 492 buy tx | 504 sell tx | 350 unfinished tx.
The 220 round: 485 buy tx | 495 sell tx | 370 unfinished tx.
The 221 round: 504 buy tx | 494 sell tx | 372 unfinished tx.
The 222 round: 517 buy tx | 495 sell tx | 360 unfinished tx.
The 223 round: 510 buy tx | 491 sell tx | 359 unfinished tx.
The 224 round: 489 buy tx | 502 sell tx | 368 unfinished tx.
The 225 round: 518 buy tx | 479 sell tx | 371 unfinished tx.
The 226 round: 508 buy tx | 498 sell tx | 365 unfinished tx.
The 227 round: 504 buy tx | 494 sell tx | 367 unfinished tx.
The 228 round: 482 buy tx | 517 sell tx | 368 unfinished tx.
The 229 round: 497 buy tx | 486 sell tx | 385 unfinished tx.
The 230 round: 506 buy tx | 480 sell tx | 399 unfinished tx.
The 231 round: 491 buy tx | 532 sell tx | 376 unfinished tx.
The 232 round: 481 buy tx | 509 sell tx | 386 unfinished tx.
The 233 round: 497 buy tx | 493 sell tx | 396 unfinished tx.
The 234 round: 480 buy tx | 529 sell tx | 387 unfinished tx.
The 235 round: 485 buy tx | 524 sell tx | 378 unfinished tx.
The 236 round: 517 buy tx | 497 sell tx | 364 unfinished tx.
The 237 round: 499 buy tx | 503 sell tx | 362 unfinished tx.
The 238 round: 505 buy tx | 501 sell tx | 356 unfinished tx.
The 239 round: 505 buy tx | 486 sell tx | 365 unfinished tx.
The 240 round: 495 buy tx | 485 sell tx | 385 unfinished tx.
The 241 round: 498 buy tx | 505 sell tx | 382 unfinished tx.
The 242 round: 509 buy tx | 486 sell tx | 387 unfinished tx.
The 243 round: 502 buy tx | 502 sell tx | 383 unfinished tx.
The 244 round: 503 buy tx | 497 sell tx | 383 unfinished tx.
The 245 round: 486 buy tx | 518 sell tx | 379 unfinished tx.
The 246 round: 492 buy tx | 500 sell tx | 387 unfinished tx.
The 247 round: 504 buy tx | 493 sell tx | 390 unfinished tx.
The 248 round: 511 buy tx | 492 sell tx | 387 unfinished tx.
The 249 round: 473 buy tx | 511 sell tx | 403 unfinished tx.
The 250 round: 527 buy tx | 496 sell tx | 380 unfinished tx.
The 251 round: 500 buy tx | 510 sell tx | 370 unfinished tx.
The 252 round: 489 buy tx | 504 sell tx | 377 unfinished tx.
The 253 round: 508 buy tx | 496 sell tx | 373 unfinished tx.
The 254 round: 513 buy tx | 467 sell tx | 393 unfinished tx.
The 255 round: 497 buy tx | 528 sell tx | 368 unfinished tx.
The 256 round: 505 buy tx | 492 sell tx | 371 unfinished tx.
The 257 round: 506 buy tx | 497 sell tx | 368 unfinished tx.
The 258 round: 526 buy tx | 482 sell tx | 360 unfinished tx.
The 259 round: 496 buy tx | 500 sell tx | 364 unfinished tx.
The 260 round: 496 buy tx | 502 sell tx | 366 unfinished tx.
The 261 round: 484 buy tx | 516 sell tx | 366 unfinished tx.
The 262 round: 489 buy tx | 507 sell tx | 370 unfinished tx.
The 263 round: 479 buy tx | 517 sell tx | 374 unfinished tx.
The 264 round: 510 buy tx | 504 sell tx | 360 unfinished tx.
The 265 round: 501 buy tx | 502 sell tx | 357 unfinished tx.
The 266 round: 495 buy tx | 494 sell tx | 368 unfinished tx.
The 267 round: 465 buy tx | 531 sell tx | 372 unfinished tx.
The 268 round: 521 buy tx | 490 sell tx | 361 unfinished tx.
The 269 round: 515 buy tx | 479 sell tx | 367 unfinished tx.
The 270 round: 484 buy tx | 519 sell tx | 364 unfinished tx.
The 271 round: 499 buy tx | 496 sell tx | 369 unfinished tx.
The 272 round: 480 buy tx | 518 sell tx | 371 unfinished tx.
The 273 round: 511 buy tx | 497 sell tx | 363 unfinished tx.
The 274 round: 488 buy tx | 510 sell tx | 365 unfinished tx.
The 275 round: 489 buy tx | 510 sell tx | 366 unfinished tx.
The 276 round: 503 buy tx | 484 sell tx | 379 unfinished tx.
The 277 round: 518 buy tx | 485 sell tx | 376 unfinished tx.
The 278 round: 484 buy tx | 524 sell tx | 368 unfinished tx.
The 279 round: 516 buy tx | 463 sell tx | 389 unfinished tx.
The 280 round: 510 buy tx | 493 sell tx | 386 unfinished tx.
The 281 round: 515 buy tx | 490 sell tx | 381 unfinished tx.
The 282 round: 504 buy tx | 475 sell tx | 402 unfinished tx.
The 283 round: 502 buy tx | 504 sell tx | 396 unfinished tx.
The 284 round: 512 buy tx | 486 sell tx | 398 unfinished tx.
The 285 round: 501 buy tx | 499 sell tx | 398 unfinished tx.
The 286 round: 512 buy tx | 492 sell tx | 394 unfinished tx.
The 287 round: 501 buy tx | 498 sell tx | 395 unfinished tx.
The 288 round: 482 buy tx | 513 sell tx | 400 unfinished tx.
The 289 round: 504 buy tx | 492 sell tx | 404 unfinished tx.
The 290 round: 508 buy tx | 496 sell tx | 400 unfinished tx.
The 291 round: 504 buy tx | 502 sell tx | 394 unfinished tx.
The 292 round: 513 buy tx | 471 sell tx | 410 unfinished tx.
The 293 round: 500 buy tx | 503 sell tx | 407 unfinished tx.
The 294 round: 488 buy tx | 500 sell tx | 419 unfinished tx.
The 295 round: 481 buy tx | 523 sell tx | 415 unfinished tx.
The 296 round: 515 buy tx | 507 sell tx | 393 unfinished tx.
The 297 round: 485 buy tx | 526 sell tx | 382 unfinished tx.
The 298 round: 517 buy tx | 493 sell tx | 372 unfinished tx.
The 299 round: 519 buy tx | 468 sell tx | 385 unfinished tx.
The 300 round: 513 buy tx | 508 sell tx | 364 unfinished tx.
The 301 round: 485 buy tx | 516 sell tx | 363 unfinished tx.
The 302 round: 498 buy tx | 499 sell tx | 366 unfinished tx.
The 303 round: 507 buy tx | 489 sell tx | 370 unfinished tx.
The 304 round: 500 buy tx | 509 sell tx | 361 unfinished tx.
The 305 round: 498 buy tx | 503 sell tx | 360 unfinished tx.
The 306 round: 492 buy tx | 503 sell tx | 365 unfinished tx.
The 307 round: 487 buy tx | 497 sell tx | 381 unfinished tx.
The 308 round: 499 buy tx | 497 sell tx | 385 unfinished tx.
The 309 round: 503 buy tx | 500 sell tx | 382 unfinished tx.
The 310 round: 495 buy tx | 484 sell tx | 403 unfinished tx.
The 311 round: 538 buy tx | 504 sell tx | 361 unfinished tx.
The 312 round: 501 buy tx | 504 sell tx | 356 unfinished tx.
The 313 round: 515 buy tx | 449 sell tx | 392 unfinished tx.
The 314 round: 525 buy tx | 492 sell tx | 375 unfinished tx.
The 315 round: 513 buy tx | 484 sell tx | 378 unfinished tx.
The 316 round: 473 buy tx | 507 sell tx | 398 unfinished tx.
The 317 round: 524 buy tx | 510 sell tx | 364 unfinished tx.
The 318 round: 498 buy tx | 500 sell tx | 366 unfinished tx.
The 319 round: 499 buy tx | 485 sell tx | 382 unfinished tx.
The 320 round: 501 buy tx | 504 sell tx | 377 unfinished tx.
The 321 round: 507 buy tx | 487 sell tx | 383 unfinished tx.
The 322 round: 485 buy tx | 502 sell tx | 396 unfinished tx.
The 323 round: 535 buy tx | 488 sell tx | 373 unfinished tx.
The 324 round: 502 buy tx | 492 sell tx | 379 unfinished tx.
The 325 round: 497 buy tx | 507 sell tx | 375 unfinished tx.
The 326 round: 502 buy tx | 494 sell tx | 379 unfinished tx.
The 327 round: 500 buy tx | 507 sell tx | 372 unfinished tx.
The 328 round: 508 buy tx | 468 sell tx | 396 unfinished tx.
The 329 round: 515 buy tx | 495 sell tx | 386 unfinished tx.
The 330 round: 511 buy tx | 493 sell tx | 382 unfinished tx.
The 331 round: 503 buy tx | 508 sell tx | 371 unfinished tx.
The 332 round: 462 buy tx | 530 sell tx | 379 unfinished tx.
The 333 round: 518 buy tx | 474 sell tx | 387 unfinished tx.
The 334 round: 484 buy tx | 509 sell tx | 394 unfinished tx.
The 335 round: 504 buy tx | 498 sell tx | 392 unfinished tx.
The 336 round: 504 buy tx | 500 sell tx | 388 unfinished tx.
The 337 round: 482 buy tx | 525 sell tx | 381 unfinished tx.
The 338 round: 496 buy tx | 483 sell tx | 402 unfinished tx.
The 339 round: 511 buy tx | 490 sell tx | 401 unfinished tx.
The 340 round: 513 buy tx | 491 sell tx | 397 unfinished tx.
The 341 round: 500 buy tx | 502 sell tx | 395 unfinished tx.
The 342 round: 505 buy tx | 492 sell tx | 398 unfinished tx.
The 343 round: 506 buy tx | 500 sell tx | 392 unfinished tx.
The 344 round: 510 buy tx | 494 sell tx | 388 unfinished tx.
The 345 round: 504 buy tx | 496 sell tx | 388 unfinished tx.
The 346 round: 486 buy tx | 492 sell tx | 410 unfinished tx.
The 347 round: 513 buy tx | 501 sell tx | 396 unfinished tx.
The 348 round: 512 buy tx | 479 sell tx | 405 unfinished tx.
The 349 round: 503 buy tx | 494 sell tx | 408 unfinished tx.
The 350 round: 483 buy tx | 511 sell tx | 414 unfinished tx.
The 351 round: 511 buy tx | 504 sell tx | 399 unfinished tx.
The 352 round: 494 buy tx | 512 sell tx | 393 unfinished tx.
The 353 round: 531 buy tx | 471 sell tx | 391 unfinished tx.
The 354 round: 481 buy tx | 517 sell tx | 393 unfinished tx.
The 355 round: 496 buy tx | 497 sell tx | 400 unfinished tx.
The 356 round: 517 buy tx | 492 sell tx | 391 unfinished tx.
The 357 round: 495 buy tx | 501 sell tx | 395 unfinished tx.
The 358 round: 519 buy tx | 486 sell tx | 390 unfinished tx.
The 359 round: 475 buy tx | 505 sell tx | 410 unfinished tx.
The 360 round: 484 buy tx | 521 sell tx | 405 unfinished tx.
The 361 round: 495 buy tx | 500 sell tx | 410 unfinished tx.
The 362 round: 490 buy tx | 522 sell tx | 398 unfinished tx.
The 363 round: 488 buy tx | 517 sell tx | 393 unfinished tx.
The 364 round: 485 buy tx | 478 sell tx | 430 unfinished tx.
The 365 round: 521 buy tx | 503 sell tx | 406 unfinished tx.
The 366 round: 507 buy tx | 510 sell tx | 389 unfinished tx.
The 367 round: 489 buy tx | 505 sell tx | 395 unfinished tx.
The 368 round: 501 buy tx | 496 sell tx | 398 unfinished tx.
The 369 round: 473 buy tx | 526 sell tx | 399 unfinished tx.
The 370 round: 492 buy tx | 499 sell tx | 408 unfinished tx.
The 371 round: 508 buy tx | 479 sell tx | 421 unfinished tx.
The 372 round: 502 buy tx | 523 sell tx | 396 unfinished tx.
The 373 round: 512 buy tx | 484 sell tx | 400 unfinished tx.
The 374 round: 494 buy tx | 500 sell tx | 406 unfinished tx.
The 375 round: 491 buy tx | 513 sell tx | 402 unfinished tx.
The 376 round: 517 buy tx | 465 sell tx | 420 unfinished tx.
The 377 round: 515 buy tx | 502 sell tx | 403 unfinished tx.
The 378 round: 492 buy tx | 500 sell tx | 411 unfinished tx.
The 379 round: 505 buy tx | 496 sell tx | 410 unfinished tx.
The 380 round: 534 buy tx | 476 sell tx | 400 unfinished tx.
The 381 round: 493 buy tx | 512 sell tx | 395 unfinished tx.
The 382 round: 492 buy tx | 498 sell tx | 405 unfinished tx.
The 383 round: 488 buy tx | 516 sell tx | 401 unfinished tx.
The 384 round: 517 buy tx | 495 sell tx | 389 unfinished tx.
The 385 round: 487 buy tx | 511 sell tx | 391 unfinished tx.
The 386 round: 517 buy tx | 483 sell tx | 391 unfinished tx.
The 387 round: 504 buy tx | 493 sell tx | 394 unfinished tx.
The 388 round: 498 buy tx | 498 sell tx | 398 unfinished tx.
The 389 round: 500 buy tx | 497 sell tx | 401 unfinished tx.
The 390 round: 512 buy tx | 484 sell tx | 405 unfinished tx.
The 391 round: 510 buy tx | 499 sell tx | 396 unfinished tx.
The 392 round: 510 buy tx | 487 sell tx | 399 unfinished tx.
The 393 round: 496 buy tx | 508 sell tx | 395 unfinished tx.
The 394 round: 503 buy tx | 496 sell tx | 396 unfinished tx.
The 395 round: 478 buy tx | 518 sell tx | 400 unfinished tx.
The 396 round: 516 buy tx | 486 sell tx | 398 unfinished tx.
The 397 round: 492 buy tx | 501 sell tx | 405 unfinished tx.
The 398 round: 480 buy tx | 525 sell tx | 400 unfinished tx.
The 399 round: 518 buy tx | 478 sell tx | 404 unfinished tx.
The 400 round: 1000 buy tx | 12 sell tx | 392 unfinished tx.
The 401 round: 495 buy tx | 511 sell tx | 386 unfinished tx.
The 402 round: 462 buy tx | 494 sell tx | 430 unfinished tx.
The 403 round: 506 buy tx | 477 sell tx | 447 unfinished tx.
The 404 round: 519 buy tx | 462 sell tx | 466 unfinished tx.
The 405 round: 503 buy tx | 464 sell tx | 499 unfinished tx.
The 406 round: 505 buy tx | 479 sell tx | 515 unfinished tx.
The 407 round: 489 buy tx | 494 sell tx | 532 unfinished tx.
The 408 round: 504 buy tx | 480 sell tx | 548 unfinished tx.
The 409 round: 525 buy tx | 461 sell tx | 562 unfinished tx.
The 410 round: 508 buy tx | 494 sell tx | 560 unfinished tx.
The 411 round: 510 buy tx | 484 sell tx | 566 unfinished tx.
The 412 round: 487 buy tx | 485 sell tx | 594 unfinished tx.
The 413 round: 484 buy tx | 491 sell tx | 619 unfinished tx.
The 414 round: 491 buy tx | 503 sell tx | 625 unfinished tx.
The 415 round: 504 buy tx | 489 sell tx | 632 unfinished tx.
The 416 round: 507 buy tx | 488 sell tx | 637 unfinished tx.
The 417 round: 480 buy tx | 520 sell tx | 637 unfinished tx.
The 418 round: 517 buy tx | 480 sell tx | 640 unfinished tx.
The 419 round: 476 buy tx | 515 sell tx | 649 unfinished tx.
The 420 round: 492 buy tx | 502 sell tx | 655 unfinished tx.
The 421 round: 495 buy tx | 509 sell tx | 651 unfinished tx.
The 422 round: 496 buy tx | 514 sell tx | 641 unfinished tx.
