0	2000	0	0
1	1005	985	985
2	1043	467	47
3	1065	224	35
4	1063	309	101
5	1092	406	155
6	1057	360	173
7	1051	310	144
8	1076	310	116
9	1068	364	139
10	1058	411	184
11	1071	445	202
12	1076	425	193
13	1093	378	181
14	1032	438	203
15	1054	393	186
16	1071	403	203
17	1058	423	196
18	1095	433	176
19	1082	405	178
20	1089	407	192
21	1095	345	144
22	1055	405	179
23	1049	376	142
24	1095	341	127
25	1040	474	208
26	1066	419	175
27	1040	400	186
28	1124	415	179
29	1104	410	201
30	1071	400	184
31	1093	389	154
32	1107	425	183
33	1095	420	180
34	1056	347	144
35	1105	331	115
36	1060	368	143
37	1073	356	150
38	1054	362	153
39	1025	337	135
40	1056	370	142
41	1051	365	142
42	1082	384	148
43	1077	412	178
44	1021	448	206
45	1074	455	222
46	1062	427	200
47	1064	323	141
48	1067	404	162
49	1066	410	178
50	1020	8	0
51	1012	2	0
52	971	549	165
53	1011	410	289
54	987	391	310
55	997	373	322
56	1038	395	340
57	1003	509	386
58	1018	407	348
59	970	339	317
60	1040	328	290
61	1015	422	326
62	1032	348	300
63	998	355	292
64	1012	354	287
65	1001	397	304
66	1033	324	286
67	1021	373	287
68	1025	351	277
69	994	391	302
70	990	368	284
71	1045	322	269
72	1051	322	275
73	1043	384	241
74	1033	442	251
75	1020	406	253
76	1014	372	237
77	1049	347	216
78	1056	372	233
79	1048	422	232
80	1024	380	217
81	1050	346	218
82	1051	350	204
83	1062	344	191
84	1071	364	202
85	1049	441	240
86	1042	416	218
87	1014	421	231
88	1009	355	214
89	1029	321	182
90	1034	307	188
91	1073	317	196
92	1057	324	217
93	1060	362	212
94	1041	393	212
95	1024	380	222
96	1056	317	176
97	1059	381	187
98	1083	353	171
99	1043	351	174
100	968	23	6
101	981	1	1
102	992	701	188
103	1002	550	352
104	954	497	412
105	1020	519	414
106	1019	481	427
107	985	462	419
108	999	489	420
109	1013	497	437
110	992	424	388
111	1006	413	359
112	970	485	370
113	1032	378	341
114	1001	441	374
115	1021	400	338
116	992	357	310
117	981	382	314
118	960	412	313
119	987	451	321
120	1007	368	295
121	1004	311	271
122	1061	304	215
123	1006	351	222
124	993	290	216
125	1000	279	211
126	1032	300	229
127	995	352	242
128	1016	328	229
129	1008	231	185
130	998	232	157
131	1036	170	133
132	986	245	153
133	1004	196	131
134	1038	197	98
135	1013	171	110
136	975	156	104
137	1038	164	99
138	975	182	109
139	988	165	97
140	1027	166	102
141	995	210	93
142	1001	264	99
143	1023	266	110
144	1009	288	114
145	991	238	109
146	1004	259	117
147	1025	270	124
148	1022	326	147
149	1025	398	152
150	1540	682	381
151	1041	1280	718
152	1043	309	223
153	1027	439	259
154	1030	399	218
155	1060	372	186
156	1030	406	227
157	1014	389	209
158	1020	338	167
159	1032	360	168
160	1015	380	180
161	1018	365	184
162	988	353	165
163	1022	316	164
164	1006	309	169
165	1043	322	137
166	1023	355	157
167	1013	357	177
168	1006	275	130
169	1008	321	148
170	1023	353	161
