0	500	0	0
1	275	253	253
2	258	140	25
3	270	147	60
4	284	173	85
5	265	195	128
6	290	176	119
7	268	173	129
8	246	161	131
9	272	155	111
10	261	183	128
11	269	179	123
12	271	184	131
13	264	187	142
14	279	180	131
15	277	180	133
16	279	206	139
17	272	180	132
18	273	173	117
19	275	150	114
20	266	162	113
21	260	168	114
22	255	161	114
23	280	177	105
24	310	181	124
25	270	212	158
26	276	202	145
27	285	195	128
28	283	185	138
29	276	183	125
30	275	177	129
31	281	175	117
32	265	171	123
33	262	175	130
34	265	189	127
35	262	172	111
36	268	173	121
37	278	179	118
38	273	183	130
39	276	172	120
40	261	187	129
41	273	182	123
42	287	176	114
43	269	185	128
44	273	177	121
45	275	188	128
46	285	178	126
47	272	188	131
48	270	165	120
49	278	146	88
50	216	46	23
51	245	0	0
52	257	162	79
53	242	156	114
54	243	165	140
55	238	132	122
56	250	147	127
57	245	149	127
58	248	116	108
59	261	119	110
60	261	161	110
61	266	136	101
62	262	166	120
63	255	150	120
64	255	150	116
65	254	153	119
66	272	141	106
67	252	153	126
68	268	158	109
69	264	165	122
70	272	126	105
71	257	137	106
72	265	131	100
73	259	141	103
74	284	149	118
75	265	175	118
76	278	176	122
77	255	163	122
78	261	152	112
79	260	155	112
80	264	159	116
81	267	171	125
82	259	172	129
83	253	180	132
84	251	166	122
85	253	171	117
86	266	162	124
87	267	179	135
88	280	178	132
89	276	181	138
90	287	153	121
91	276	158	112
92	265	161	119
93	262	171	117
94	253	158	118
95	281	139	104
96	268	164	124
97	264	176	127
98	264	170	117
99	267	167	119
100	186	78	64
101	242	0	0
102	259	196	91
103	266	196	141
104	250	173	149
105	270	169	150
106	247	174	156
107	255	147	140
108	240	146	140
109	237	131	114
110	272	123	97
111	250	154	132
112	265	141	110
113	253	166	130
114	240	153	122
115	251	161	129
116	244	153	123
117	267	133	121
118	277	147	128
119	262	169	144
120	261	119	116
121	279	118	102
122	251	148	122
123	252	113	88
124	258	123	87
125	251	153	99
126	254	147	102
127	253	134	112
128	268	117	87
129	271	132	92
130	268	169	112
131	285	166	103
132	261	157	109
133	272	146	97
134	249	151	98
135	263	141	92
136	268	159	105
137	261	154	108
138	277	122	89
139	283	166	116
140	262	177	121
141	269	151	104
142	260	160	118
143	258	144	97
144	261	128	87
145	256	141	93
146	275	129	86
147	263	144	96
148	246	133	91
149	260	136	93
150	186	71	47
151	253	2	2
152	257	205	104
153	249	201	151
154	265	207	170
155	258	212	194
156	243	205	190
157	243	184	169
158	272	177	160
159	259	177	172
160	250	161	154
161	255	137	126
162	228	148	126
163	240	139	111
164	264	155	123
165	244	146	132
166	263	156	124
167	264	161	131
168	240	166	140
169	245	142	119
170	255	136	117
171	246	141	111
172	250	156	115
173	258	137	119
174	266	148	118
175	268	165	123
176	256	156	126
177	246	137	104
178	270	138	104
179	278	158	121
180	257	141	113
181	239	125	97
182	259	126	103
183	263	127	105
184	266	156	124
185	242	174	131
186	263	160	123
187	249	153	122
188	260	135	106
189	253	137	113
190	243	152	120
191	261	135	109
192	248	167	128
193	271	140	118
194	260	137	119
195	240	141	111
196	264	140	107
197	263	170	133
198	256	172	128
199	250	172	118
200	146	119	84
201	251	0	0
202	250	250	184
203	238	248	211
204	248	223	205
205	248	233	222
206	255	229	218
207	259	227	219
208	260	236	225
209	256	233	221
210	247	221	212
211	248	199	197
212	253	176	169
213	267	164	154
214	240	187	170
215	261	138	126
216	271	163	142
217	247	161	133
218	277	141	122
219	258	151	121
220	260	114	101
221	249	134	122
222	261	122	88
223	248	123	108
224	264	130	100
225	239	143	101
226	266	151	93
227	256	145	108
228	239	152	106
229	251	133	96
230	279	131	87
231	243	151	108
232	277	135	96
233	279	154	115
234	262	141	105
235	279	144	97
236	265	125	96
237	266	152	103
238	253	173	123
239	241	141	102
240	263	158	112
241	253	173	120
242	243	159	123
243	256	173	127
244	262	192	144
245	241	183	149
246	255	164	133
247	253	186	137
248	274	169	130
249	247	195	152
250	147	96	78
251	242	1	1
252	262	234	175
