The 0 round: 488 buy tx | 498 sell tx | 14 unfinished tx.
The 43 round: 490 buy tx | 496 sell tx | 85 unfinished tx.
The 44 round: 520 buy tx | 517 sell tx | 48 unfinished tx.
The 45 round: 498 buy tx | 496 sell tx | 54 unfinished tx.
The 46 round: 483 buy tx | 508 sell tx | 63 unfinished tx.
The 47 round: 523 buy tx | 493 sell tx | 47 unfinished tx.
The 48 round: 513 buy tx | 476 sell tx | 58 unfinished tx.
The 49 round: 511 buy tx | 493 sell tx | 54 unfinished tx.
The 50 round: 524 buy tx | 459 sell tx | 71 unfinished tx.
The 51 round: 499 buy tx | 489 sell tx | 83 unfinished tx.
The 52 round: 516 buy tx | 498 sell tx | 69 unfinished tx.
The 53 round: 495 buy tx | 497 sell tx | 77 unfinished tx.
The 54 round: 497 buy tx | 511 sell tx | 69 unfinished tx.
The 55 round: 488 buy tx | 518 sell tx | 63 unfinished tx.
The 56 round: 470 buy tx | 527 sell tx | 66 unfinished tx.
The 57 round: 503 buy tx | 495 sell tx | 68 unfinished tx.
The 58 round: 489 buy tx | 507 sell tx | 72 unfinished tx.
The 59 round: 481 buy tx | 507 sell tx | 84 unfinished tx.
The 60 round: 510 buy tx | 488 sell tx | 86 unfinished tx.
The 61 round: 491 buy tx | 510 sell tx | 85 unfinished tx.
The 62 round: 475 buy tx | 533 sell tx | 77 unfinished tx.
The 63 round: 486 buy tx | 509 sell tx | 82 unfinished tx.
The 64 round: 490 buy tx | 514 sell tx | 78 unfinished tx.
The 65 round: 488 buy tx | 500 sell tx | 90 unfinished tx.
The 66 round: 524 buy tx | 469 sell tx | 97 unfinished tx.
The 67 round: 457 buy tx | 527 sell tx | 113 unfinished tx.
The 68 round: 484 buy tx | 533 sell tx | 96 unfinished tx.
The 69 round: 502 buy tx | 492 sell tx | 102 unfinished tx.
The 70 round: 514 buy tx | 477 sell tx | 111 unfinished tx.
The 71 round: 458 buy tx | 519 sell tx | 134 unfinished tx.
The 72 round: 501 buy tx | 501 sell tx | 132 unfinished tx.
The 73 round: 493 buy tx | 503 sell tx | 136 unfinished tx.
The 74 round: 506 buy tx | 501 sell tx | 129 unfinished tx.
The 75 round: 505 buy tx | 496 sell tx | 128 unfinished tx.
The 76 round: 474 buy tx | 500 sell tx | 154 unfinished tx.
The 77 round: 478 buy tx | 547 sell tx | 129 unfinished tx.
The 78 round: 498 buy tx | 480 sell tx | 151 unfinished tx.
The 79 round: 505 buy tx | 531 sell tx | 115 unfinished tx.
The 80 round: 481 buy tx | 509 sell tx | 125 unfinished tx.
The 81 round: 496 buy tx | 511 sell tx | 118 unfinished tx.
The 82 round: 487 buy tx | 526 sell tx | 105 unfinished tx.
The 83 round: 513 buy tx | 466 sell tx | 126 unfinished tx.
The 84 round: 516 buy tx | 484 sell tx | 126 unfinished tx.
The 85 round: 500 buy tx | 507 sell tx | 119 unfinished tx.
The 86 round: 483 buy tx | 513 sell tx | 123 unfinished tx.
The 87 round: 524 buy tx | 468 sell tx | 131 unfinished tx.
The 88 round: 506 buy tx | 496 sell tx | 129 unfinished tx.
The 89 round: 491 buy tx | 517 sell tx | 121 unfinished tx.
The 90 round: 504 buy tx | 483 sell tx | 134 unfinished tx.
The 91 round: 518 buy tx | 459 sell tx | 157 unfinished tx.
The 92 round: 512 buy tx | 503 sell tx | 142 unfinished tx.
The 93 round: 513 buy tx | 487 sell tx | 142 unfinished tx.
The 94 round: 505 buy tx | 510 sell tx | 127 unfinished tx.
The 95 round: 494 buy tx | 499 sell tx | 134 unfinished tx.
The 96 round: 508 buy tx | 486 sell tx | 140 unfinished tx.
The 97 round: 495 buy tx | 501 sell tx | 144 unfinished tx.
The 98 round: 501 buy tx | 492 sell tx | 151 unfinished tx.
The 99 round: 526 buy tx | 489 sell tx | 136 unfinished tx.
The 100 round: 499 buy tx | 491 sell tx | 146 unfinished tx.
The 101 round: 493 buy tx | 499 sell tx | 154 unfinished tx.
The 102 round: 504 buy tx | 502 sell tx | 148 unfinished tx.
The 103 round: 500 buy tx | 497 sell tx | 151 unfinished tx.
The 104 round: 489 buy tx | 514 sell tx | 148 unfinished tx.
The 105 round: 518 buy tx | 494 sell tx | 136 unfinished tx.
The 106 round: 490 buy tx | 518 sell tx | 128 unfinished tx.
The 107 round: 499 buy tx | 491 sell tx | 138 unfinished tx.
The 108 round: 523 buy tx | 498 sell tx | 117 unfinished tx.
The 109 round: 492 buy tx | 508 sell tx | 117 unfinished tx.
The 110 round: 482 buy tx | 516 sell tx | 119 unfinished tx.
The 111 round: 478 buy tx | 506 sell tx | 135 unfinished tx.
The 112 round: 484 buy tx | 509 sell tx | 142 unfinished tx.
The 113 round: 502 buy tx | 508 sell tx | 132 unfinished tx.
The 114 round: 470 buy tx | 527 sell tx | 135 unfinished tx.
The 115 round: 468 buy tx | 536 sell tx | 131 unfinished tx.
The 116 round: 520 buy tx | 500 sell tx | 111 unfinished tx.
The 117 round: 494 buy tx | 499 sell tx | 118 unfinished tx.
The 118 round: 493 buy tx | 503 sell tx | 122 unfinished tx.
The 119 round: 496 buy tx | 498 sell tx | 128 unfinished tx.
The 120 round: 530 buy tx | 469 sell tx | 129 unfinished tx.
The 121 round: 528 buy tx | 483 sell tx | 118 unfinished tx.
The 122 round: 482 buy tx | 515 sell tx | 121 unfinished tx.
The 123 round: 486 buy tx | 515 sell tx | 120 unfinished tx.
The 124 round: 476 buy tx | 522 sell tx | 122 unfinished tx.
The 125 round: 517 buy tx | 485 sell tx | 120 unfinished tx.
The 126 round: 486 buy tx | 491 sell tx | 143 unfinished tx.
The 127 round: 518 buy tx | 480 sell tx | 145 unfinished tx.
The 128 round: 490 buy tx | 510 sell tx | 145 unfinished tx.
The 129 round: 500 buy tx | 494 sell tx | 151 unfinished tx.
The 130 round: 509 buy tx | 499 sell tx | 143 unfinished tx.
The 131 round: 493 buy tx | 501 sell tx | 149 unfinished tx.
The 132 round: 504 buy tx | 494 sell tx | 151 unfinished tx.
The 133 round: 512 buy tx | 495 sell tx | 144 unfinished tx.
The 134 round: 481 buy tx | 521 sell tx | 142 unfinished tx.
The 135 round: 506 buy tx | 489 sell tx | 147 unfinished tx.
The 136 round: 510 buy tx | 493 sell tx | 144 unfinished tx.
The 137 round: 492 buy tx | 509 sell tx | 143 unfinished tx.
The 138 round: 491 buy tx | 500 sell tx | 152 unfinished tx.
The 139 round: 513 buy tx | 490 sell tx | 149 unfinished tx.
The 140 round: 510 buy tx | 488 sell tx | 151 unfinished tx.
The 141 round: 528 buy tx | 473 sell tx | 150 unfinished tx.
The 142 round: 522 buy tx | 466 sell tx | 162 unfinished tx.
The 143 round: 518 buy tx | 481 sell tx | 163 unfinished tx.
The 144 round: 500 buy tx | 505 sell tx | 158 unfinished tx.
The 145 round: 513 buy tx | 491 sell tx | 154 unfinished tx.
The 146 round: 490 buy tx | 516 sell tx | 148 unfinished tx.
The 147 round: 505 buy tx | 492 sell tx | 151 unfinished tx.
The 148 round: 482 buy tx | 505 sell tx | 164 unfinished tx.
The 149 round: 502 buy tx | 495 sell tx | 167 unfinished tx.
The 150 round: 514 buy tx | 486 sell tx | 167 unfinished tx.
The 151 round: 502 buy tx | 503 sell tx | 162 unfinished tx.
The 152 round: 484 buy tx | 498 sell tx | 180 unfinished tx.
The 153 round: 555 buy tx | 510 sell tx | 115 unfinished tx.
The 154 round: 492 buy tx | 504 sell tx | 119 unfinished tx.
The 155 round: 478 buy tx | 524 sell tx | 117 unfinished tx.
The 156 round: 489 buy tx | 506 sell tx | 122 unfinished tx.
The 157 round: 501 buy tx | 499 sell tx | 122 unfinished tx.
The 158 round: 495 buy tx | 510 sell tx | 117 unfinished tx.
The 159 round: 481 buy tx | 520 sell tx | 116 unfinished tx.
The 160 round: 483 buy tx | 512 sell tx | 121 unfinished tx.
The 161 round: 494 buy tx | 507 sell tx | 120 unfinished tx.
The 162 round: 474 buy tx | 517 sell tx | 129 unfinished tx.
The 163 round: 509 buy tx | 504 sell tx | 116 unfinished tx.
The 164 round: 495 buy tx | 502 sell tx | 119 unfinished tx.
The 165 round: 489 buy tx | 515 sell tx | 115 unfinished tx.
The 166 round: 491 buy tx | 508 sell tx | 116 unfinished tx.
The 167 round: 519 buy tx | 481 sell tx | 116 unfinished tx.
The 168 round: 504 buy tx | 490 sell tx | 122 unfinished tx.
The 169 round: 516 buy tx | 492 sell tx | 114 unfinished tx.
The 170 round: 497 buy tx | 511 sell tx | 106 unfinished tx.
The 171 round: 494 buy tx | 505 sell tx | 107 unfinished tx.
The 172 round: 512 buy tx | 487 sell tx | 108 unfinished tx.
The 173 round: 498 buy tx | 499 sell tx | 111 unfinished tx.
The 174 round: 513 buy tx | 483 sell tx | 115 unfinished tx.
The 175 round: 516 buy tx | 499 sell tx | 100 unfinished tx.
The 176 round: 499 buy tx | 501 sell tx | 100 unfinished tx.
The 177 round: 487 buy tx | 519 sell tx | 94 unfinished tx.
The 178 round: 479 buy tx | 503 sell tx | 112 unfinished tx.
The 179 round: 490 buy tx | 519 sell tx | 103 unfinished tx.
The 180 round: 517 buy tx | 481 sell tx | 105 unfinished tx.
The 181 round: 495 buy tx | 504 sell tx | 106 unfinished tx.
The 182 round: 517 buy tx | 470 sell tx | 119 unfinished tx.
The 183 round: 510 buy tx | 491 sell tx | 118 unfinished tx.
The 184 round: 510 buy tx | 491 sell tx | 117 unfinished tx.
The 185 round: 506 buy tx | 497 sell tx | 114 unfinished tx.
The 186 round: 471 buy tx | 532 sell tx | 111 unfinished tx.
The 187 round: 483 buy tx | 514 sell tx | 114 unfinished tx.
The 188 round: 505 buy tx | 484 sell tx | 125 unfinished tx.
The 189 round: 505 buy tx | 500 sell tx | 120 unfinished tx.
The 190 round: 503 buy tx | 493 sell tx | 124 unfinished tx.
The 191 round: 491 buy tx | 513 sell tx | 120 unfinished tx.
The 192 round: 484 buy tx | 506 sell tx | 130 unfinished tx.
The 193 round: 493 buy tx | 512 sell tx | 125 unfinished tx.
The 194 round: 501 buy tx | 494 sell tx | 130 unfinished tx.
The 195 round: 497 buy tx | 496 sell tx | 137 unfinished tx.
The 196 round: 479 buy tx | 499 sell tx | 159 unfinished tx.
The 197 round: 501 buy tx | 526 sell tx | 132 unfinished tx.
The 198 round: 493 buy tx | 497 sell tx | 142 unfinished tx.
The 199 round: 505 buy tx | 498 sell tx | 139 unfinished tx.
The 200 round: 1001 buy tx | 12 sell tx | 126 unfinished tx.
The 201 round: 478 buy tx | 525 sell tx | 123 unfinished tx.
The 202 round: 496 buy tx | 480 sell tx | 147 unfinished tx.
The 203 round: 512 buy tx | 460 sell tx | 175 unfinished tx.
The 204 round: 504 buy tx | 479 sell tx | 192 unfinished tx.
The 205 round: 500 buy tx | 472 sell tx | 220 unfinished tx.
The 206 round: 501 buy tx | 478 sell tx | 241 unfinished tx.
The 207 round: 494 buy tx | 491 sell tx | 256 unfinished tx.
The 208 round: 504 buy tx | 489 sell tx | 263 unfinished tx.
The 209 round: 511 buy tx | 483 sell tx | 269 unfinished tx.
The 210 round: 512 buy tx | 483 sell tx | 274 unfinished tx.
The 211 round: 511 buy tx | 480 sell tx | 283 unfinished tx.
The 212 round: 503 buy tx | 493 sell tx | 287 unfinished tx.
The 213 round: 505 buy tx | 496 sell tx | 286 unfinished tx.
The 214 round: 504 buy tx | 486 sell tx | 296 unfinished tx.
The 215 round: 490 buy tx | 511 sell tx | 295 unfinished tx.
The 216 round: 498 buy tx | 489 sell tx | 308 unfinished tx.
The 217 round: 515 buy tx | 482 sell tx | 311 unfinished tx.
The 218 round: 494 buy tx | 498 sell tx | 319 unfinished tx.
The 219 round: 503 buy tx | 500 sell tx | 316 unfinished tx.
The 220 round: 518 buy tx | 470 sell tx | 328 unfinished tx.
The 221 round: 515 buy tx | 480 sell tx | 333 unfinished tx.
The 222 round: 511 buy tx | 483 sell tx | 339 unfinished tx.
The 223 round: 505 buy tx | 500 sell tx | 334 unfinished tx.
The 224 round: 510 buy tx | 483 sell tx | 341 unfinished tx.
The 225 round: 474 buy tx | 515 sell tx | 352 unfinished tx.
The 226 round: 525 buy tx | 492 sell tx | 335 unfinished tx.
The 227 round: 499 buy tx | 495 sell tx | 341 unfinished tx.
The 228 round: 470 buy tx | 513 sell tx | 358 unfinished tx.
The 229 round: 489 buy tx | 493 sell tx | 376 unfinished tx.
The 230 round: 511 buy tx | 500 sell tx | 365 unfinished tx.
The 231 round: 475 buy tx | 519 sell tx | 371 unfinished tx.
The 232 round: 494 buy tx | 495 sell tx | 382 unfinished tx.
The 233 round: 495 buy tx | 508 sell tx | 379 unfinished tx.
The 234 round: 515 buy tx | 491 sell tx | 373 unfinished tx.
The 235 round: 490 buy tx | 495 sell tx | 388 unfinished tx.
The 236 round: 501 buy tx | 508 sell tx | 379 unfinished tx.
The 237 round: 507 buy tx | 487 sell tx | 385 unfinished tx.
The 238 round: 511 buy tx | 498 sell tx | 376 unfinished tx.
The 239 round: 502 buy tx | 485 sell tx | 389 unfinished tx.
The 240 round: 484 buy tx | 519 sell tx | 386 unfinished tx.
The 241 round: 493 buy tx | 506 sell tx | 387 unfinished tx.
The 242 round: 489 buy tx | 506 sell tx | 392 unfinished tx.
The 243 round: 498 buy tx | 509 sell tx | 385 unfinished tx.
The 244 round: 512 buy tx | 495 sell tx | 378 unfinished tx.
The 245 round: 492 buy tx | 510 sell tx | 376 unfinished tx.
The 246 round: 507 buy tx | 474 sell tx | 395 unfinished tx.
The 247 round: 490 buy tx | 527 sell tx | 378 unfinished tx.
The 248 round: 479 buy tx | 521 sell tx | 378 unfinished tx.
The 249 round: 494 buy tx | 499 sell tx | 385 unfinished tx.
The 250 round: 524 buy tx | 499 sell tx | 362 unfinished tx.
The 251 round: 477 buy tx | 517 sell tx | 368 unfinished tx.
The 252 round: 503 buy tx | 500 sell tx | 365 unfinished tx.
The 253 round: 499 buy tx | 503 sell tx | 363 unfinished tx.
The 254 round: 467 buy tx | 520 sell tx | 376 unfinished tx.
The 255 round: 492 buy tx | 513 sell tx | 371 unfinished tx.
The 256 round: 498 buy tx | 485 sell tx | 388 unfinished tx.
The 257 round: 500 buy tx | 503 sell tx | 385 unfinished tx.
The 258 round: 510 buy tx | 497 sell tx | 378 unfinished tx.
The 259 round: 500 buy tx | 502 sell tx | 376 unfinished tx.
The 260 round: 486 buy tx | 509 sell tx | 381 unfinished tx.
The 261 round: 528 buy tx | 468 sell tx | 385 unfinished tx.
The 262 round: 478 buy tx | 531 sell tx | 376 unfinished tx.
The 263 round: 499 buy tx | 499 sell tx | 378 unfinished tx.
The 264 round: 498 buy tx | 480 sell tx | 400 unfinished tx.
The 265 round: 501 buy tx | 515 sell tx | 384 unfinished tx.
The 266 round: 502 buy tx | 495 sell tx | 387 unfinished tx.
The 267 round: 481 buy tx | 517 sell tx | 389 unfinished tx.
The 268 round: 504 buy tx | 499 sell tx | 386 unfinished tx.
The 269 round: 500 buy tx | 490 sell tx | 396 unfinished tx.
The 270 round: 500 buy tx | 494 sell tx | 402 unfinished tx.
The 271 round: 508 buy tx | 500 sell tx | 394 unfinished tx.
The 272 round: 498 buy tx | 517 sell tx | 379 unfinished tx.
The 273 round: 512 buy tx | 487 sell tx | 380 unfinished tx.
The 274 round: 467 buy tx | 505 sell tx | 408 unfinished tx.
The 275 round: 526 buy tx | 489 sell tx | 393 unfinished tx.
The 276 round: 511 buy tx | 487 sell tx | 395 unfinished tx.
The 277 round: 506 buy tx | 495 sell tx | 394 unfinished tx.
The 278 round: 498 buy tx | 500 sell tx | 396 unfinished tx.
The 279 round: 485 buy tx | 515 sell tx | 396 unfinished tx.
The 280 round: 500 buy tx | 506 sell tx | 390 unfinished tx.
The 281 round: 496 buy tx | 492 sell tx | 402 unfinished tx.
The 282 round: 500 buy tx | 504 sell tx | 398 unfinished tx.
The 283 round: 494 buy tx | 496 sell tx | 408 unfinished tx.
The 284 round: 497 buy tx | 505 sell tx | 406 unfinished tx.
The 285 round: 498 buy tx | 512 sell tx | 396 unfinished tx.
The 286 round: 500 buy tx | 488 sell tx | 408 unfinished tx.
The 287 round: 495 buy tx | 506 sell tx | 407 unfinished tx.
The 288 round: 489 buy tx | 521 sell tx | 397 unfinished tx.
The 289 round: 510 buy tx | 490 sell tx | 397 unfinished tx.
The 290 round: 506 buy tx | 481 sell tx | 410 unfinished tx.
The 291 round: 473 buy tx | 526 sell tx | 411 unfinished tx.
The 292 round: 509 buy tx | 477 sell tx | 425 unfinished tx.
The 293 round: 463 buy tx | 534 sell tx | 428 unfinished tx.
The 294 round: 520 buy tx | 481 sell tx | 427 unfinished tx.
The 295 round: 516 buy tx | 494 sell tx | 417 unfinished tx.
The 296 round: 510 buy tx | 491 sell tx | 416 unfinished tx.
The 297 round: 516 buy tx | 497 sell tx | 403 unfinished tx.
The 298 round: 486 buy tx | 509 sell tx | 408 unfinished tx.
The 299 round: 518 buy tx | 469 sell tx | 421 unfinished tx.
The 300 round: 486 buy tx | 521 sell tx | 414 unfinished tx.
The 301 round: 520 buy tx | 487 sell tx | 407 unfinished tx.
The 302 round: 491 buy tx | 498 sell tx | 418 unfinished tx.
The 303 round: 540 buy tx | 489 sell tx | 389 unfinished tx.
The 304 round: 485 buy tx | 502 sell tx | 402 unfinished tx.
The 305 round: 497 buy tx | 492 sell tx | 413 unfinished tx.
The 306 round: 485 buy tx | 524 sell tx | 404 unfinished tx.
The 307 round: 500 buy tx | 493 sell tx | 411 unfinished tx.
The 308 round: 502 buy tx | 491 sell tx | 418 unfinished tx.
The 309 round: 505 buy tx | 505 sell tx | 408 unfinished tx.
The 310 round: 511 buy tx | 507 sell tx | 390 unfinished tx.
The 311 round: 507 buy tx | 462 sell tx | 421 unfinished tx.
The 312 round: 456 buy tx | 548 sell tx | 417 unfinished tx.
The 313 round: 514 buy tx | 502 sell tx | 401 unfinished tx.
The 314 round: 491 buy tx | 498 sell tx | 412 unfinished tx.
The 315 round: 492 buy tx | 515 sell tx | 405 unfinished tx.
The 316 round: 464 buy tx | 508 sell tx | 433 unfinished tx.
The 317 round: 514 buy tx | 518 sell tx | 401 unfinished tx.
The 318 round: 497 buy tx | 505 sell tx | 399 unfinished tx.
The 319 round: 528 buy tx | 465 sell tx | 406 unfinished tx.
The 320 round: 490 buy tx | 523 sell tx | 393 unfinished tx.
The 321 round: 497 buy tx | 504 sell tx | 392 unfinished tx.
The 322 round: 475 buy tx | 509 sell tx | 408 unfinished tx.
The 323 round: 516 buy tx | 513 sell tx | 379 unfinished tx.
The 324 round: 496 buy tx | 520 sell tx | 363 unfinished tx.
The 325 round: 487 buy tx | 503 sell tx | 373 unfinished tx.
The 326 round: 506 buy tx | 487 sell tx | 380 unfinished tx.
The 327 round: 490 buy tx | 497 sell tx | 393 unfinished tx.
The 328 round: 480 buy tx | 515 sell tx | 398 unfinished tx.
The 329 round: 488 buy tx | 517 sell tx | 393 unfinished tx.
The 330 round: 489 buy tx | 499 sell tx | 405 unfinished tx.
The 331 round: 502 buy tx | 504 sell tx | 399 unfinished tx.
The 332 round: 494 buy tx | 492 sell tx | 413 unfinished tx.
The 333 round: 484 buy tx | 528 sell tx | 401 unfinished tx.
The 334 round: 490 buy tx | 513 sell tx | 398 unfinished tx.
The 335 round: 472 buy tx | 524 sell tx | 402 unfinished tx.
The 336 round: 504 buy tx | 512 sell tx | 386 unfinished tx.
The 337 round: 491 buy tx | 505 sell tx | 390 unfinished tx.
The 338 round: 503 buy tx | 497 sell tx | 390 unfinished tx.
The 339 round: 494 buy tx | 506 sell tx | 390 unfinished tx.
The 340 round: 504 buy tx | 499 sell tx | 387 unfinished tx.
The 341 round: 484 buy tx | 522 sell tx | 381 unfinished tx.
The 342 round: 509 buy tx | 487 sell tx | 385 unfinished tx.
The 343 round: 504 buy tx | 490 sell tx | 391 unfinished tx.
The 344 round: 492 buy tx | 513 sell tx | 386 unfinished tx.
The 345 round: 516 buy tx | 482 sell tx | 388 unfinished tx.
The 346 round: 488 buy tx | 505 sell tx | 395 unfinished tx.
The 347 round: 495 buy tx | 514 sell tx | 386 unfinished tx.
The 348 round: 509 buy tx | 493 sell tx | 384 unfinished tx.
The 349 round: 505 buy tx | 505 sell tx | 374 unfinished tx.
The 350 round: 506 buy tx | 489 sell tx | 379 unfinished tx.
The 351 round: 476 buy tx | 536 sell tx | 367 unfinished tx.
The 352 round: 504 buy tx | 497 sell tx | 366 unfinished tx.
The 353 round: 485 buy tx | 515 sell tx | 366 unfinished tx.
The 354 round: 470 buy tx | 530 sell tx | 366 unfinished tx.
The 355 round: 483 buy tx | 510 sell tx | 373 unfinished tx.
The 356 round: 528 buy tx | 490 sell tx | 355 unfinished tx.
The 357 round: 483 buy tx | 514 sell tx | 358 unfinished tx.
The 358 round: 492 buy tx | 502 sell tx | 364 unfinished tx.
The 359 round: 485 buy tx | 504 sell tx | 375 unfinished tx.
The 360 round: 504 buy tx | 500 sell tx | 371 unfinished tx.
The 361 round: 502 buy tx | 488 sell tx | 381 unfinished tx.
The 362 round: 497 buy tx | 500 sell tx | 384 unfinished tx.
The 363 round: 504 buy tx | 480 sell tx | 400 unfinished tx.
The 364 round: 519 buy tx | 477 sell tx | 404 unfinished tx.
The 365 round: 495 buy tx | 513 sell tx | 396 unfinished tx.
The 366 round: 470 buy tx | 536 sell tx | 390 unfinished tx.
The 367 round: 510 buy tx | 479 sell tx | 401 unfinished tx.
The 368 round: 515 buy tx | 486 sell tx | 400 unfinished tx.
The 369 round: 496 buy tx | 503 sell tx | 401 unfinished tx.
The 370 round: 503 buy tx | 501 sell tx | 397 unfinished tx.
The 371 round: 472 buy tx | 505 sell tx | 420 unfinished tx.
The 372 round: 530 buy tx | 492 sell tx | 398 unfinished tx.
The 373 round: 498 buy tx | 497 sell tx | 403 unfinished tx.
The 374 round: 509 buy tx | 514 sell tx | 380 unfinished tx.
The 375 round: 495 buy tx | 503 sell tx | 382 unfinished tx.
The 376 round: 493 buy tx | 504 sell tx | 385 unfinished tx.
The 377 round: 495 buy tx | 501 sell tx | 389 unfinished tx.
The 378 round: 499 buy tx | 498 sell tx | 392 unfinished tx.
The 379 round: 505 buy tx | 499 sell tx | 388 unfinished tx.
The 380 round: 489 buy tx | 501 sell tx | 398 unfinished tx.
The 381 round: 515 buy tx | 477 sell tx | 406 unfinished tx.
The 382 round: 503 buy tx | 498 sell tx | 405 unfinished tx.
The 383 round: 495 buy tx | 523 sell tx | 387 unfinished tx.
The 384 round: 497 buy tx | 486 sell tx | 404 unfinished tx.
The 385 round: 503 buy tx | 505 sell tx | 396 unfinished tx.
The 386 round: 499 buy tx | 502 sell tx | 395 unfinished tx.
The 387 round: 489 buy tx | 507 sell tx | 399 unfinished tx.
The 388 round: 520 buy tx | 483 sell tx | 396 unfinished tx.
The 389 round: 480 buy tx | 517 sell tx | 399 unfinished tx.
The 390 round: 454 buy tx | 528 sell tx | 417 unfinished tx.
The 391 round: 518 buy tx | 489 sell tx | 410 unfinished tx.
The 392 round: 502 buy tx | 508 sell tx | 400 unfinished tx.
The 393 round: 462 buy tx | 532 sell tx | 406 unfinished tx.
The 394 round: 511 buy tx | 484 sell tx | 411 unfinished tx.
The 395 round: 486 buy tx | 522 sell tx | 403 unfinished tx.
The 396 round: 501 buy tx | 495 sell tx | 407 unfinished tx.
The 397 round: 500 buy tx | 511 sell tx | 396 unfinished tx.
The 398 round: 500 buy tx | 508 sell tx | 388 unfinished tx.
The 399 round: 478 buy tx | 511 sell tx | 399 unfinished tx.
The 400 round: 1013 buy tx | 0 sell tx | 386 unfinished tx.
The 401 round: 482 buy tx | 664 sell tx | 240 unfinished tx.
The 402 round: 485 buy tx | 479 sell tx | 276 unfinished tx.
The 403 round: 483 buy tx | 474 sell tx | 319 unfinished tx.
The 404 round: 493 buy tx | 505 sell tx | 321 unfinished tx.
The 405 round: 507 buy tx | 490 sell tx | 324 unfinished tx.
The 406 round: 470 buy tx | 503 sell tx | 351 unfinished tx.
The 407 round: 479 buy tx | 503 sell tx | 369 unfinished tx.
The 408 round: 500 buy tx | 484 sell tx | 385 unfinished tx.
The 409 round: 481 buy tx | 499 sell tx | 405 unfinished tx.
The 410 round: 489 buy tx | 503 sell tx | 413 unfinished tx.
The 411 round: 494 buy tx | 491 sell tx | 428 unfinished tx.
The 412 round: 501 buy tx | 483 sell tx | 444 unfinished tx.
The 413 round: 516 buy tx | 482 sell tx | 446 unfinished tx.
The 414 round: 519 buy tx | 456 sell tx | 471 unfinished tx.
The 415 round: 508 buy tx | 507 sell tx | 456 unfinished tx.
The 416 round: 482 buy tx | 510 sell tx | 464 unfinished tx.
The 417 round: 477 buy tx | 524 sell tx | 463 unfinished tx.
The 418 round: 518 buy tx | 495 sell tx | 450 unfinished tx.
The 419 round: 501 buy tx | 499 sell tx | 450 unfinished tx.
The 420 round: 498 buy tx | 485 sell tx | 467 unfinished tx.
The 421 round: 486 buy tx | 498 sell tx | 483 unfinished tx.
The 422 round: 513 buy tx | 499 sell tx | 471 unfinished tx.
