0	2000	0	0
1	1986	0	0
2	1914	0	0
3	1877	0	0
4	1881	0	0
5	1877	0	0
6	1896	0	0
7	1894	0	0
8	1882	0	0
9	1882	0	0
10	1883	0	0
11	1859	0	0
12	1853	0	0
13	1854	0	0
14	1862	0	0
15	1871	0	0
16	1877	0	0
17	1843	0	0
18	1848	0	0
19	1840	0	0
20	1852	0	0
21	1862	0	0
22	1864	0	0
23	1858	0	0
24	1873	0	0
25	1872	0	0
26	1836	0	0
27	1827	0	0
28	1832	0	0
29	1834	0	0
30	1839	0	0
31	1844	0	0
32	1840	0	0
33	1824	0	0
34	1841	0	0
35	1847	0	0
36	1848	0	0
37	1853	0	0
38	1866	0	0
39	1850	0	0
40	1841	0	0
41	1857	0	0
42	1838	0	0
43	1831	0	0
44	1817	0	0
45	1825	0	0
46	1823	0	0
47	1811	0	0
48	1817	0	0
49	1837	0	0
50	1879	5	0
51	1934	11	0
52	1874	0	0
53	1812	0	0
54	1818	0	0
55	1821	0	0
56	1829	0	0
57	1814	0	0
58	1794	0	0
59	1786	0	0
60	1807	0	0
61	1797	0	0
62	1800	0	0
63	1817	0	0
64	1819	0	0
65	1814	0	0
66	1815	0	0
67	1807	0	0
68	1788	0	0
69	1805	0	0
70	1801	0	0
71	1810	0	0
72	1809	0	0
73	1799	0	0
74	1801	0	0
75	1772	0	0
76	1799	0	0
77	1788	0	0
78	1795	0	0
79	1822	0	0
80	1810	0	0
81	1794	0	0
82	1808	0	0
83	1791	0	0
84	1779	0	0
85	1790	0	0
86	1790	0	0
87	1805	0	0
88	1806	0	0
89	1804	0	0
90	1793	0	0
91	1816	0	0
92	1796	0	0
93	1797	0	0
94	1791	0	0
95	1776	0	0
96	1780	0	0
97	1795	0	0
98	1804	0	0
99	1790	0	0
100	1809	0	0
101	1850	0	0
102	1802	0	0
103	1796	0	0
104	1801	0	0
105	1824	0	0
106	1810	0	0
107	1800	0	0
108	1798	0	0
109	1806	0	0
110	1794	0	0
111	1784	0	0
112	1794	0	0
113	1803	0	0
114	1789	0	0
115	1820	0	0
116	1793	0	0
