0	500	0	0
1	449	212	212
2	429	0	0
3	444	22	3
4	447	0	0
5	456	0	0
6	457	0	0
7	466	25	1
8	458	17	3
9	460	0	0
10	466	13	0
11	463	3	0
12	463	5	0
13	464	15	0
14	455	26	1
15	441	0	0
16	462	0	0
17	461	0	0
18	467	8	0
19	469	28	0
20	465	0	0
21	454	0	0
22	442	0	0
23	446	0	0
24	458	0	0
25	455	8	0
26	463	73	0
27	469	50	3
28	462	12	2
29	461	26	0
30	460	17	0
31	465	93	5
32	448	22	3
33	465	17	1
34	452	37	2
35	459	0	0
36	471	25	0
37	463	61	4
38	459	45	7
39	460	30	5
40	456	62	4
41	462	32	2
42	456	38	3
43	459	25	2
44	468	24	1
45	459	55	0
46	454	10	1
47	455	29	0
48	448	0	0
49	454	0	0
50	482	183	11
51	469	360	81
52	455	13	1
53	468	0	0
54	468	29	2
55	461	12	4
56	462	45	6
57	452	25	2
58	450	42	4
59	463	19	1
60	465	7	0
61	461	16	1
62	472	41	0
63	461	54	2
64	464	37	6
65	474	0	0
66	464	0	0
67	452	18	0
68	462	46	1
69	453	37	2
70	450	26	0
71	451	12	1
72	444	8	0
73	461	32	0
74	454	38	3
75	446	56	6
76	457	38	1
77	458	50	1
78	464	50	6
79	460	60	6
80	454	0	0
81	460	7	1
82	457	54	5
83	460	33	2
84	465	47	3
85	465	10	0
86	470	33	1
87	463	56	1
88	462	41	2
89	462	40	3
90	466	21	0
91	458	5	0
92	452	2	0
93	459	0	0
94	463	0	0
95	461	51	1
96	453	5	1
97	456	0	0
98	468	4	0
99	457	13	1
100	434	0	0
101	460	2	1
102	463	0	0
103	470	41	0
104	471	35	2
105	473	14	0
106	464	54	0
107	453	0	0
108	463	10	0
109	460	35	0
110	464	25	0
111	459	0	0
112	466	0	0
113	459	10	0
114	459	0	0
115	458	0	0
116	458	0	0
117	463	40	1
118	456	23	4
119	463	0	0
120	458	20	0
121	455	8	0
122	447	10	3
123	454	12	0
124	455	0	0
125	444	0	0
126	463	50	0
127	467	49	1
128	468	76	8
129	458	0	0
130	454	25	0
131	453	0	0
132	455	39	4
133	458	38	3
134	462	33	3
135	458	15	2
136	466	14	0
137	464	14	0
138	465	56	0
139	465	27	0
140	463	50	4
141	457	15	0
142	454	25	0
143	447	0	0
144	452	9	1
145	464	44	2
146	463	17	0
147	464	30	2
148	466	33	3
149	464	12	0
150	491	235	28
151	491	119	37
152	475	6	2
153	465	0	0
154	461	0	0
155	459	0	0
156	461	0	0
157	458	41	0
158	458	18	1
159	454	16	0
160	452	74	5
161	449	0	0
162	452	0	0
163	456	32	1
164	457	40	2
165	461	12	0
166	463	53	6
167	464	2	0
168	464	74	2
169	461	25	3
170	460	61	4
171	457	34	6
172	458	81	5
173	455	35	5
174	446	24	3
175	451	49	2
176	453	21	5
177	458	50	1
178	453	13	1
179	467	35	7
180	452	41	0
181	456	11	0
182	462	39	4
183	452	34	1
