0	2000	0
1	1020	52
2	1008	19
3	1011	14
4	1000	28
5	1033	27
6	968	18
7	961	20
8	992	19
9	1004	20
10	988	15
11	1010	13
12	1002	15
13	1004	20
14	1009	21
15	968	18
16	1010	29
17	977	27
18	985	19
19	1024	20
20	997	20
21	972	26
22	1010	18
23	982	16
24	1031	12
25	1018	21
26	997	23
27	1024	25
28	1007	8
29	993	24
30	990	26
31	994	21
32	993	23
33	999	21
34	993	22
35	991	19
36	994	18
37	1008	21
38	982	14
39	958	19
40	998	18
41	1087	24
42	1024	14
43	988	25
44	980	23
45	1023	20
46	1017	24
47	976	18
48	976	23
49	990	17
50	1017	3
51	1011	0
52	1026	7
53	982	20
54	973	21
55	1001	20
56	1000	29
57	1033	25
58	968	17
59	980	30
60	990	20
61	996	14
62	1006	15
63	963	22
64	1004	35
65	1006	24
66	1020	28
67	1034	21
68	952	28
69	997	19
70	997	18
71	982	27
72	978	22
73	1024	17
74	980	36
75	1032	20
76	976	16
77	1010	28
78	1016	14
79	1011	19
80	1020	27
81	982	27
82	1031	30
83	992	27
84	997	18
85	995	19
86	1018	27
87	1053	26
88	974	23
89	956	29
90	971	22
91	988	19
92	985	30
93	1009	23
94	940	32
95	1029	20
96	988	28
97	1021	21
98	1006	31
99	1006	30
100	984	26
101	966	19
102	955	16
103	1025	28
104	988	24
105	1002	20
106	986	27
107	981	20
108	1009	23
109	980	30
110	1000	29
111	992	32
112	969	22
113	969	28
114	967	35
115	997	23
116	1025	30
117	990	33
118	962	19
119	1041	31
120	987	26
121	983	31
122	1002	22
123	990	27
124	1056	28
125	1007	25
126	999	28
127	963	26
128	1000	20
129	990	22
130	1023	32
131	947	22
132	981	19
133	1004	19
134	1006	18
135	1012	23
136	1009	15
137	1000	23
138	1023	16
139	984	22
140	967	19
141	1033	25
142	984	30
143	1019	33
144	987	29
145	968	29
146	971	20
147	999	21
148	1011	19
149	988	16
150	1010	6
151	1030	4
152	1016	11
153	1057	15
154	976	27
155	994	16
156	1023	25
157	1029	23
158	994	21
159	1010	34
160	1022	15
161	961	39
162	965	19
163	1050	23
164	968	18
165	999	24
166	997	20
167	970	27
168	996	25
169	969	21
170	999	20
171	958	22
172	1029	17
173	980	23
174	1001	29
175	1011	32
176	980	30
177	960	15
178	1052	22
179	1007	21
180	998	16
181	985	20
182	1016	30
183	983	24
184	1039	18
185	1010	22
186	1006	23
187	986	29
188	979	21
189	1030	18
190	1003	30
191	1023	22
192	983	21
193	999	13
194	1007	19
195	1059	27
196	993	32
197	1049	18
198	1010	27
199	1001	11
200	975	0
201	1005	3
202	1000	15
203	993	30
204	1003	23
205	983	33
206	1014	31
207	982	33
208	1026	26
209	1023	24
210	1048	31
211	978	27
212	1021	19
213	1010	28
214	988	25
215	972	14
216	999	17
217	964	19
218	1014	24
219	1021	16
220	1009	32
221	963	28
222	1012	29
223	998	28
224	1016	28
225	1024	33
226	1034	27
227	998	21
228	997	20
229	987	22
230	969	32
231	1029	22
232	992	32
233	1005	32
234	998	30
235	969	19
236	974	29
237	1012	29
238	1008	19
239	1010	32
240	997	17
241	1020	29
242	978	20
243	1006	22
244	1008	22
245	1005	17
246	1007	21
247	1005	20
248	989	28
249	1054	25
250	970	2
251	986	0
252	993	6
253	1001	21
254	1002	22
255	1017	15
256	970	21
257	1008	20
258	1009	15
259	994	35
260	1016	28
261	1040	22
262	1050	27
263	1013	18
264	982	28
265	1007	28
266	1029	20
267	989	26
268	1009	16
269	1031	14
270	994	19
271	986	16
272	1020	23
273	989	26
274	1023	27
275	974	22
276	1005	28
277	1028	24
278	984	25
279	1025	24
280	1013	27
281	1006	29
282	977	25
283	990	24
284	994	40
285	1041	25
286	1003	31
287	1021	19
288	965	35
289	984	26
290	1009	19
291	997	22
292	961	28
293	1011	24
294	972	33
295	996	25
296	1039	26
297	971	28
298	1011	30
299	1016	24
300	1023	1
301	1017	2
302	1009	14
303	982	21
304	998	23
305	990	25
306	1019	40
307	930	22
308	1000	23
309	1000	18
310	984	25
311	966	23
312	1021	18
313	1009	21
314	1026	19
315	1007	23
316	968	23
317	1021	23
318	994	28
319	1001	24
320	995	11
321	965	12
322	1004	13
323	1026	19
324	1018	24
325	1000	15
326	1025	12
327	960	26
328	1015	22
329	971	14
330	1008	9
331	1001	24
332	1010	31
333	1011	14
334	984	16
335	1026	28
336	1008	19
337	1009	27
338	1010	23
339	1002	27
340	999	16
341	975	17
342	1008	21
343	965	13
344	985	17
345	982	18
346	1032	17
347	986	13
348	1002	28
349	996	30
350	1024	0
351	1008	4
352	976	16
353	989	20
354	988	18
355	1038	17
356	1004	25
357	993	22
358	1035	28
359	1002	21
360	1020	22
361	1017	23
362	1001	17
363	981	25
364	994	13
365	1004	17
366	978	13
367	978	28
368	1016	26
369	967	22
370	988	26
371	1021	18
372	976	15
373	977	25
374	1036	30
375	1012	17
376	1011	25
377	1012	31
378	975	25
379	1007	16
380	1009	19
381	1018	24
382	996	25
383	1003	21
384	997	14
385	964	18
386	1008	18
387	1005	18
388	1005	22
389	983	20
390	1002	21
391	993	22
392	989	25
393	1010	14
394	1008	9
395	1037	22
396	1020	32
397	965	18
398	1030	23
399	1020	28
400	979	2
401	983	0
402	986	21
403	1018	11
404	1033	23
405	1032	29
406	1024	23
407	992	22
408	1005	23
409	992	23
410	990	15
411	1014	16
412	1011	25
413	1004	33
414	1018	13
415	1014	12
416	988	19
417	1012	24
418	1028	25
419	1013	28
420	1032	26
421	979	14
422	1043	27
423	986	21
424	1032	21
425	955	9
426	1015	19
427	1031	27
428	980	28
429	993	20
430	993	25
431	1003	25
432	993	27
433	955	20
434	972	21
435	977	28
436	1012	17
437	985	22
438	998	24
439	985	27
440	1035	16
441	1005	22
442	1002	20
443	1023	29
444	966	29
445	1021	21
446	982	20
447	1021	20
448	988	27
449	981	17
450	1017	0
451	973	6
452	977	27
453	987	23
454	964	26
455	1021	20
456	983	17
457	957	22
458	1009	29
459	1011	28
460	981	29
461	1008	23
462	977	20
463	1023	25
464	973	19
465	1057	15
466	1027	9
467	981	25
468	1016	29
469	970	16
470	979	21
471	1008	13
472	960	23
473	998	15
474	986	29
475	1032	22
476	1002	18
477	987	25
478	1041	29
479	982	28
480	1008	27
481	1015	25
482	1016	25
483	1016	14
484	982	17
485	973	25
486	1016	13
487	980	24
488	1011	22
489	1008	19
490	1013	28
491	980	22
492	1014	27
493	1014	19
494	1027	15
495	987	28
496	1004	21
497	973	19
498	1040	13
499	994	32
500	971	1
501	1014	0
502	1018	32
503	984	23
504	1020	19
505	1011	24
506	1012	21
507	1003	23
508	983	30
509	1006	24
510	1028	22
511	1004	21
512	1003	23
513	1021	25
514	987	22
515	1007	20
516	1028	37
517	992	19
518	1023	24
519	979	23
520	964	30
521	1039	15
522	960	12
523	960	27
524	983	29
525	999	19
526	993	27
527	1041	25
528	981	34
529	988	25
530	972	16
531	1009	23
532	986	4
533	995	10
534	998	14
535	1003	14
536	986	24
537	1017	13
538	1010	18
539	991	18
540	1030	14
541	1000	25
542	1015	17
543	991	20
544	996	26
545	1010	21
546	1014	19
547	1040	20
548	981	25
549	987	28
550	1003	0
551	1006	1
552	1009	18
553	1008	18
554	966	21
555	987	14
556	993	9
557	1011	18
558	1002	6
559	1019	34
560	1002	22
561	968	19
562	1016	13
563	990	12
564	991	13
565	1046	11
566	963	30
567	990	14
568	1001	16
569	1006	22
570	971	28
571	996	17
572	1029	18
573	998	26
574	1021	15
575	1001	12
576	1010	28
577	976	27
578	1032	17
579	992	24
580	1013	6
581	979	16
582	999	23
583	990	18
584	975	11
585	1002	14
586	1011	29
587	988	36
588	1001	17
589	994	29
590	1037	19
591	963	18
592	958	17
593	995	18
594	990	21
595	1012	33
596	1024	15
597	1039	10
598	993	16
599	1008	24
600	988	0
601	1002	1
602	975	36
603	1006	28
604	997	28
605	998	21
606	997	27
607	984	35
608	992	16
609	998	21
610	976	10
611	1026	8
612	1039	10
613	996	12
614	982	19
615	1035	15
616	994	12
617	1015	15
618	1003	18
619	988	3
620	998	3
621	1044	25
622	982	20
623	992	20
624	998	10
625	1004	13
626	996	3
627	1009	6
628	1019	25
629	1014	13
630	1040	20
631	970	37
632	1029	21
633	989	24
634	971	19
635	972	20
636	985	14
637	1009	11
638	968	11
639	1023	18
640	1010	16
641	989	25
642	1014	10
643	1024	16
644	1001	7
645	1027	23
646	984	20
647	989	23
648	987	16
649	1050	21
650	948	1
651	1011	2
652	987	39
653	982	19
654	971	27
655	1010	20
656	1001	25
657	1047	12
658	977	21
659	1024	17
660	1023	16
661	999	9
662	1012	14
663	986	15
664	1003	4
665	979	25
666	981	22
667	981	30
668	1004	23
669	1065	25
670	990	16
671	991	16
672	1019	13
673	1025	13
674	1029	14
675	976	12
676	1001	19
677	1038	7
678	988	10
679	987	17
680	994	19
681	1025	34
682	984	32
683	1050	22
684	1010	24
685	1032	19
686	1032	10
687	1033	8
688	1022	18
689	978	11
690	1017	17
691	1007	17
692	1018	12
693	1013	25
694	1002	21
695	1004	13
696	1017	21
697	992	17
698	983	27
699	1030	26
700	1041	1
701	957	0
702	1006	21
703	1006	18
704	1025	15
705	1019	24
706	945	25
707	1005	11
708	1034	16
709	1024	20
710	949	19
711	1035	23
712	1023	9
713	1015	14
714	992	26
715	1045	13
716	986	14
717	966	24
718	1001	32
719	973	23
720	999	15
721	1000	16
722	970	22
723	976	10
724	998	21
725	1010	15
726	1036	29
727	971	13
728	1003	19
729	1000	6
730	1023	19
731	984	19
732	1018	11
733	1030	23
734	1004	33
735	982	28
736	1014	1
737	1007	8
738	954	18
739	1030	16
740	995	3
741	1028	20
742	998	25
743	1015	12
744	999	17
745	1021	14
746	1004	5
747	1008	0
748	968	22
749	1022	19
750	970	0
751	1003	1
752	996	36
753	950	12
754	977	5
755	1006	16
756	1006	11
757	974	12
758	972	22
759	1017	10
760	1010	10
761	989	12
762	1001	14
763	1025	13
764	992	1
765	982	9
766	1054	17
767	995	27
768	977	34
769	1036	18
770	1001	7
771	976	12
772	1004	13
773	993	34
774	988	21
775	964	12
776	982	21
777	1039	24
778	989	10
779	1002	35
780	1005	26
781	1028	23
782	1016	12
783	989	3
784	1005	26
785	1000	35
786	1033	20
787	1027	10
788	967	20
789	979	35
790	996	25
791	984	16
792	1046	15
793	1030	31
794	1019	18
795	995	20
796	987	20
797	1027	25
798	997	14
799	963	12
800	992	1
801	992	0
802	1000	27
803	1023	26
804	1027	24
805	997	27
806	977	11
807	1011	12
808	1020	11
809	1000	15
810	988	30
811	1021	9
812	984	13
813	960	19
814	980	9
815	969	30
816	968	14
817	999	9
818	1036	27
819	1006	8
820	1001	22
821	1031	28
822	1025	14
823	999	30
824	966	27
825	1029	15
826	973	2
827	999	4
828	1028	13
829	1003	12
830	1004	20
831	1048	18
832	960	11
833	982	18
834	991	20
835	999	37
836	1009	22
837	1011	23
838	1012	7
839	985	14
840	1004	8
841	974	23
842	974	25
843	1017	31
844	1009	29
845	1026	24
846	976	13
847	993	12
848	981	15
849	1041	30
850	1009	0
851	1029	0
852	997	12
853	1010	8
854	1001	5
855	1004	28
856	966	19
857	985	10
858	1003	3
859	1014	11
860	977	13
861	997	10
862	1012	11
863	988	13
864	980	10
865	1021	12
866	1009	13
867	974	19
868	988	15
869	1019	17
870	978	18
871	999	10
872	988	22
873	1021	30
874	991	25
875	977	7
876	1004	8
877	991	8
878	1014	27
879	1018	18
880	1013	15
881	971	20
882	1019	26
883	1005	17
884	995	11
885	1015	17
886	1011	22
887	975	20
888	1004	31
889	979	19
890	1005	17
891	984	12
892	993	1
893	987	0
894	973	4
895	1005	30
896	975	40
897	995	24
898	1031	17
899	1006	13
900	984	0
901	1017	0
902	1044	15
903	1029	8
904	1013	3
905	978	10
906	1012	15
907	1050	14
908	1031	25
909	1006	0
910	1023	7
911	1007	11
912	1010	19
913	1013	24
914	1004	26
915	997	11
916	1038	21
917	1031	19
918	981	24
919	982	14
920	993	11
921	995	11
922	1025	19
923	999	25
924	1007	5
925	992	3
926	1020	24
927	1007	15
928	972	11
929	979	13
930	964	12
931	959	12
932	1006	9
