0	2000	0	0
1	1091	1015	1015
2	1033	293	75
3	1010	33	4
4	1044	97	17
5	1044	52	12
6	1054	105	25
7	1078	118	25
8	1033	200	37
9	1050	173	31
10	1018	209	45
11	987	218	50
12	1030	213	46
13	1058	278	63
14	1068	299	74
15	1084	280	78
16	1039	274	72
17	1003	263	79
18	1061	147	42
19	1040	252	62
20	987	252	76
21	1010	198	61
22	1060	228	64
23	1003	250	81
24	1036	233	64
25	1086	186	56
26	1065	313	82
27	1028	285	64
28	1020	241	88
29	1045	248	66
30	1053	272	97
31	1047	235	74
32	1020	241	81
33	1063	229	54
34	1066	168	40
35	1064	250	70
36	1076	220	53
37	1039	216	64
38	1055	220	62
39	1037	291	88
40	1038	256	67
41	1030	186	71
42	1048	230	61
43	1046	214	45
44	1063	230	65
45	1049	233	68
46	1065	265	59
47	1059	279	79
48	1115	248	68
49	1029	351	105
50	1001	0	0
51	973	0	0
52	977	447	127
53	985	357	214
54	1019	388	286
55	1001	494	354
56	997	379	350
57	1011	336	307
58	1039	392	291
59	1004	388	340
60	1022	314	267
61	969	290	234
62	1010	302	202
63	1007	333	225
64	1014	191	151
65	1014	213	118
66	1020	310	141
67	1012	303	132
68	1059	223	93
69	1030	217	87
70	1005	192	87
71	1003	233	85
72	1016	236	93
73	982	240	91
74	991	195	88
75	1001	76	43
76	962	93	58
77	1037	172	41
78	992	170	46
79	1001	212	50
80	1029	169	53
81	1019	152	43
82	978	140	33
83	1040	166	35
84	1056	212	62
85	1002	188	45
86	992	160	60
87	1014	195	51
88	1032	193	53
89	974	212	79
90	995	155	53
91	1015	174	41
92	1024	231	57
93	1021	266	84
94	1015	201	60
95	994	153	43
96	1009	259	57
97	1017	228	58
98	987	201	72
99	1020	300	77
100	1436	619	344
101	881	916	460
102	824	262	179
103	840	299	149
104	828	240	148
105	882	164	82
106	818	212	85
107	841	93	40
108	822	134	54
109	840	118	46
110	823	118	50
111	829	85	38
112	779	87	29
113	787	116	39
114	829	159	38
115	813	116	26
116	788	136	35
117	832	188	41
118	798	149	39
119	783	107	28
120	838	121	27
121	780	174	48
122	816	149	46
123	801	151	38
124	819	74	18
125	803	107	22
126	781	141	26
127	780	74	21
128	795	155	34
129	795	130	27
130	791	87	21
131	792	133	33
132	786	63	17
133	787	119	19
134	807	151	33
135	767	181	50
136	813	124	28
137	763	110	33
138	766	57	14
139	749	87	19
140	765	88	20
141	765	187	36
142	797	141	27
143	757	148	34
144	784	51	13
145	755	144	39
146	748	145	35
147	718	140	56
148	732	96	30
149	744	93	44
150	1044	404	175
151	723	696	287
152	691	91	57
153	706	155	64
154	638	148	61
155	693	95	37
156	693	99	27
157	652	96	22
158	692	73	22
159	689	121	54
160	657	126	43
161	645	72	23
162	667	43	21
163	677	72	18
164	697	136	33
165	681	144	45
166	669	85	11
167	695	61	4
168	623	90	20
169	624	59	13
170	654	106	26
171	681	130	30
172	659	101	28
173	678	68	12
174	639	149	33
175	646	152	38
176	647	83	25
177	647	84	15
178	652	82	18
179	647	24	2
180	621	57	21
181	644	90	21
182	633	125	23
183	639	62	15
184	619	22	3
185	631	16	9
186	630	40	6
187	632	26	7
188	651	67	12
189	646	67	14
190	612	70	17
191	602	95	15
192	638	92	18
193	633	46	10
194	611	81	7
195	659	71	15
196	627	72	15
197	614	78	15
198	618	92	22
199	611	49	14
200	806	279	77
201	626	596	181
202	582	84	42
203	602	109	43
204	593	105	32
205	600	137	57
206	624	91	26
207	590	106	33
208	581	130	37
209	581	56	19
210	590	39	8
211	573	95	17
212	567	87	20
213	578	59	12
214	574	89	18
215	564	138	40
216	577	110	31
217	575	89	32
218	559	70	17
219	558	99	31
220	557	84	24
221	579	94	25
222	571	142	39
223	574	105	18
224	570	96	29
225	541	151	30
226	548	115	31
227	536	72	28
228	533	85	31
229	544	52	19
230	558	40	3
231	530	40	10
232	522	5	0
233	523	28	3
234	542	108	11
235	520	97	15
236	521	59	13
237	550	24	3
238	526	72	14
239	510	76	23
240	546	52	9
241	508	75	14
242	497	102	22
243	539	25	5
244	521	0	0
245	527	43	5
246	515	59	6
247	511	66	11
248	539	79	16
249	522	38	4
250	488	2	0
251	505	1	0
252	478	277	52
253	486	109	60
254	466	138	63
255	496	177	87
256	465	62	49
257	489	60	41
258	484	57	19
259	486	38	8
260	492	60	14
261	471	75	15
262	477	44	13
263	445	85	19
264	472	77	13
265	452	31	5
266	459	28	12
267	457	73	14
268	453	62	10
269	483	99	20
270	471	75	17
271	458	56	23
272	434	49	10
273	448	37	4
274	458	85	20
275	463	75	16
276	451	63	17
277	428	56	18
278	458	57	20
279	469	32	5
280	447	71	7
281	451	67	13
282	462	53	10
283	454	95	18
284	466	27	5
285	423	48	12
286	454	43	14
287	443	92	23
288	466	115	25
289	427	61	19
290	479	55	13
291	448	69	21
292	458	0	0
293	438	55	11
294	419	34	7
295	448	42	17
296	457	50	11
297	455	74	13
298	409	36	3
299	433	14	3
300	571	206	64
301	298	206	57
302	291	2	0
303	291	9	3
304	299	25	6
305	276	43	10
306	297	0	0
307	283	0	0
308	283	5	1
309	282	15	1
310	283	0	0
311	286	6	1
312	274	7	0
313	278	1	0
314	291	0	0
315	280	0	0
316	277	0	0
317	258	0	0
318	266	2	0
319	271	1	0
320	283	0	0
321	261	0	0
322	277	11	0
323	273	0	0
324	264	0	0
325	282	0	0
326	255	0	0
327	261	0	0
328	260	0	0
329	248	0	0
330	290	21	1
331	274	34	0
332	253	0	0
333	257	0	0
334	246	0	0
335	250	3	0
336	266	0	0
337	255	0	0
338	272	6	0
339	251	0	0
340	272	0	0
341	248	0	0
342	250	0	0
343	222	6	0
344	252	7	0
345	257	9	0
346	241	0	0
347	235	0	0
348	254	0	0
349	222	0	0
350	243	0	0
351	241	0	0
352	239	0	0
353	239	12	0
354	235	5	0
355	236	0	0
356	244	0	0
357	245	1	0
358	244	0	0
359	229	0	0
360	254	2	0
361	231	0	0
362	237	1	0
363	253	0	0
364	235	0	0
365	222	0	0
366	224	0	0
367	234	0	0
368	227	0	0
369	239	1	0
370	221	0	0
371	205	0	0
372	224	11	0
373	215	0	0
374	219	0	0
375	211	0	0
376	244	14	0
377	219	0	0
378	212	0	0
379	217	3	0
380	231	19	1
381	229	2	1
382	228	0	0
383	218	0	0
384	211	0	0
385	223	14	1
386	215	6	0
387	204	1	0
388	197	0	0
389	221	0	0
390	205	8	0
391	206	1	0
392	203	0	0
393	218	0	0
394	200	0	0
395	198	0	0
396	209	2	0
397	210	2	0
398	197	0	0
399	203	0	0
400	259	96	3
401	162	108	19
402	151	3	0
403	160	1	0
404	171	0	0
405	148	20	2
406	159	5	2
407	149	0	0
408	167	0	0
409	144	0	0
410	146	0	0
411	153	0	0
412	160	0	0
413	157	0	0
414	158	0	0
415	153	0	0
416	156	0	0
417	150	0	0
418	141	0	0
419	137	21	1
420	159	0	0
421	150	6	0
422	128	5	0
423	149	0	0
424	139	6	0
425	126	0	0
426	147	7	1
427	142	0	0
428	148	0	0
429	135	0	0
430	144	4	0
431	137	11	2
432	124	1	0
433	152	0	0
434	144	0	0
435	135	9	0
436	141	5	0
437	145	34	2
438	129	32	5
439	136	10	1
440	139	6	0
441	140	30	6
442	138	4	0
443	137	8	3
444	130	0	0
445	135	0	0
446	136	0	0
447	131	14	1
448	141	2	0
449	155	0	0
450	164	62	11
451	104	88	21
452	100	14	8
453	115	4	1
454	100	0	0
455	109	0	0
456	101	0	0
457	112	0	0
458	98	0	0
459	109	0	0
460	100	0	0
461	90	0	0
462	116	0	0
463	116	3	0
464	96	7	0
465	103	0	0
466	107	0	0
467	108	0	0
468	101	0	0
469	102	0	0
470	110	0	0
471	105	0	0
472	91	0	0
473	103	1	0
474	85	0	0
475	98	1	0
476	94	0	0
477	105	0	0
478	94	0	0
479	96	0	0
480	91	0	0
481	100	0	0
482	96	0	0
483	107	0	0
484	88	0	0
485	105	0	0
486	102	0	0
487	96	0	0
488	100	0	0
489	87	0	0
490	94	5	0
491	95	1	0
492	81	1	0
493	90	0	0
494	99	0	0
495	91	1	0
496	94	0	0
497	89	0	0
498	95	0	0
499	91	0	0
500	109	31	0
501	55	0	0
502	54	2	0
503	53	0	0
504	56	0	0
505	48	0	0
506	58	2	0
507	52	1	0
508	46	0	0
509	40	0	0
510	48	5	0
511	46	6	0
512	52	0	0
513	45	0	0
514	48	4	0
515	50	0	0
516	54	0	0
517	39	0	0
518	51	0	0
519	46	1	0
520	52	0	0
521	56	0	0
522	50	0	0
523	39	0	0
524	42	7	0
525	51	0	0
526	43	0	0
527	45	1	0
528	47	0	0
529	49	0	0
530	38	0	0
531	44	0	0
532	40	0	0
533	45	0	0
534	45	1	0
535	50	0	0
536	46	0	0
537	42	0	0
538	47	0	0
539	47	0	0
540	42	0	0
541	46	0	0
542	34	0	0
543	54	0	0
544	48	0	0
545	48	0	0
546	40	0	0
547	39	0	0
548	41	0	0
549	35	0	0
550	44	12	0
551	27	13	1
552	24	0	0
553	23	0	0
554	21	0	0
555	31	0	0
556	20	0	0
557	28	0	0
558	21	0	0
559	27	0	0
560	27	0	0
561	25	0	0
562	24	0	0
563	25	0	0
564	22	4	1
565	22	9	0
566	20	5	2
567	24	1	0
568	30	0	0
569	29	0	0
570	20	1	0
571	27	0	0
572	21	0	0
573	27	0	0
574	20	0	0
575	20	0	0
